geography,time,genus,species,serotype,meat_source,antimicrobial,pct_resistant,n_resistant,n_tested,mic50,mic90
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Amoxicillin-clavulanic acid,0,0,1,16,16
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Amoxicillin-clavulanic acid,0,0,1,8,8
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Amoxicillin-clavulanic acid,0,0,2,8,8
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Amoxicillin-clavulanic acid,50,1,2,20,29.599999999999998
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Amoxicillin-clavulanic acid,0,0,1,8,8
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ampicillin,100,1,1,32,32
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ampicillin,100,1,1,32,32
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ampicillin,100,2,2,32,32
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ampicillin,100,2,2,32,32
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ampicillin,100,1,1,32,32
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Cefoxitin,0,0,1,2,2
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Cefoxitin,0,0,1,2,2
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Cefoxitin,0,0,2,2,2
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Cefoxitin,50,1,2,17,28.999999999999996
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Cefoxitin,0,0,1,2,2
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ceftiofur,0,0,1,1,1
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ceftiofur,0,0,1,1,1
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ceftiofur,0,0,2,1,1
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ceftiofur,50,1,2,4.5,7.299999999999999
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ceftiofur,0,0,1,1,1
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ceftriaxone,0,0,1,0.25,0.25
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ceftriaxone,0,0,1,0.25,0.25
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ceftriaxone,0,0,2,0.25,0.25
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ceftriaxone,50,1,2,4.125,7.225
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ceftriaxone,0,0,1,0.25,0.25
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Chloramphenicol,0,0,1,8,8
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Chloramphenicol,0,0,1,8,8
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Chloramphenicol,0,0,2,4,4
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Chloramphenicol,0,0,2,4,4
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Chloramphenicol,0,0,1,4,4
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ciprofloxacin,0,0,1,0.015,0.015
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ciprofloxacin,0,0,1,0.03,0.03
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ciprofloxacin,0,0,2,0.015,0.015
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ciprofloxacin,0,0,2,0.015,0.015
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ciprofloxacin,0,0,1,0.015,0.015
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ciprofloxacin (2nd breakpoint),0,0,1,0.015,0.015
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ciprofloxacin (2nd breakpoint),0,0,1,0.03,0.03
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ciprofloxacin (2nd breakpoint),0,0,2,0.015,0.015
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ciprofloxacin (2nd breakpoint),0,0,2,0.015,0.015
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Ciprofloxacin (2nd breakpoint),0,0,1,0.015,0.015
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Gentamicin,0,0,1,0.25,0.25
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Gentamicin,0,0,1,0.5,0.5
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Gentamicin,100,2,2,16,16
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Gentamicin,50,1,2,8.125,14.424999999999999
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Gentamicin,100,1,1,16,16
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Kanamycin,0,0,1,8,8
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Kanamycin,0,0,1,8,8
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Kanamycin,0,0,2,8,8
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Kanamycin,0,0,2,12,15.2
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Kanamycin,0,0,1,8,8
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Nalidixic acid,0,0,1,2,2
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Nalidixic acid,0,0,1,4,4
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Nalidixic acid,0,0,2,3,3.8
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Nalidixic acid,0,0,2,3,3.8
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Nalidixic acid,0,0,1,4,4
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Streptomycin,0,0,1,32,32
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Streptomycin,0,0,1,32,32
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Streptomycin,50,1,2,48,60.8
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Streptomycin,50,1,2,48,60.8
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Streptomycin,0,0,1,32,32
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Sulfonamides,0,0,1,16,16
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Sulfonamides,0,0,1,32,32
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Sulfonamides,100,2,2,256,256
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Sulfonamides,50,1,2,160,236.79999999999998
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Sulfonamides,100,1,1,256,256
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Tetracycline,0,0,1,4,4
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Tetracycline,100,1,1,32,32
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Tetracycline,0,0,2,4,4
24,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Tetracycline,50,1,2,18,29.199999999999996
36,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Tetracycline,0,0,1,4,4
08,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Trimethoprim-sulfamethoxazole,0,0,1,0.125,0.125
09,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Trimethoprim-sulfamethoxazole,0,0,1,0.125,0.125
13,2006-12-31,Salmonella,NA,Berta,Retail Ground Turkey,Trimethoprim-sulfamethoxazole,0,0,2,0.125,0.125
