"Mechanism","State","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Motor vehicle, traffic","Colorado","2023","775","5,877,610","13.19","12.60","17,582"
"Motor vehicle, traffic","Colorado","2022","815","5,841,039","13.95","13.42","19,273"
"Motor vehicle, traffic","Colorado","2021","731","5,811,596","12.58","12.09","16,454"
"Motor vehicle, traffic","Colorado","2020","652","5,785,219","11.27","10.89","15,628"
"Motor vehicle, traffic","Colorado","2019","614","5,758,486","10.66","10.20","13,606"
"Motor vehicle, traffic","Colorado","2018","655","5,697,155","11.50","11.21","14,873"
"Motor vehicle, traffic","Connecticut","2023","321","3,617,176","8.87","8.79","7,432"
"Motor vehicle, traffic","Connecticut","2022","382","3,608,706","10.59","10.13","8,522"
"Motor vehicle, traffic","Connecticut","2021","318","3,603,691","8.82","8.67","7,376"
"Motor vehicle, traffic","Connecticut","2020","319","3,577,586","8.92","8.71","7,272"
"Motor vehicle, traffic","Connecticut","2019","255","3,566,022","7.15","6.65","5,095"
"Motor vehicle, traffic","Connecticut","2018","294","3,574,561","8.23","7.92","6,665"
"Motor vehicle, traffic","Delaware","2023","147","1,031,890","14.25","14.49","3,539"
"Motor vehicle, traffic","Delaware","2022","152","1,019,459","14.91","14.59","3,371"
"Motor vehicle, traffic","Delaware","2021","143","1,004,881","14.23","14.05","3,175"
"Motor vehicle, traffic","Delaware","2020","123","991,862","12.40","11.99","2,608"
"Motor vehicle, traffic","Delaware","2019","131","976,668","13.41","13.19","2,881"
"Motor vehicle, traffic","Delaware","2018","118","966,985","12.20","11.76","2,666"
"Motor vehicle, traffic","District of Columbia","2023","55","678,972","8.10","7.54","1,266"
"Motor vehicle, traffic","District of Columbia","2022","59","670,949","8.79","8.38","1,406"
"Motor vehicle, traffic","District of Columbia","2021","57","669,037","8.52","7.88","1,369"
"Motor vehicle, traffic","District of Columbia","2020","44","670,839","6.56","6.31","1,025"
"Motor vehicle, traffic","District of Columbia","2019","44","708,253","6.21","5.93","1,157"
"Motor vehicle, traffic","District of Columbia","2018","41","704,147","5.82","5.58","863"
"Motor vehicle, traffic","Florida","2023","3,534","22,610,726","15.63","14.93","72,872"
"Motor vehicle, traffic","Florida","2022","3,603","22,245,521","16.20","15.46","73,765"
"Motor vehicle, traffic","Florida","2021","3,820","21,830,708","17.50","16.91","81,547"
"Motor vehicle, traffic","Florida","2020","3,430","21,591,299","15.89","15.39","73,950"
"Motor vehicle, traffic","Florida","2019","3,206","21,492,056","14.92","14.24","65,663"
"Motor vehicle, traffic","Florida","2018","3,161","21,254,926","14.87","14.24","68,257"
"Motor vehicle, traffic","Georgia","2023","1,785","11,029,227","16.18","15.74","39,576"
"Motor vehicle, traffic","Georgia","2022","1,853","10,913,150","16.98","16.63","41,981"
"Motor vehicle, traffic","Georgia","2021","1,922","10,790,385","17.81","17.53","44,079"
"Motor vehicle, traffic","Georgia","2020","1,736","10,732,390","16.18","15.81","38,856"
"Motor vehicle, traffic","Georgia","2019","1,492","10,628,020","14.04","13.66","33,200"
"Motor vehicle, traffic","Georgia","2018","1,474","10,519,389","14.01","13.66","33,886"
"Motor vehicle, traffic","Hawaii","2023","98","1,435,138","6.83","6.30","1,880"
"Motor vehicle, traffic","Hawaii","2022","112","1,439,399","7.78","7.26","2,020"
"Motor vehicle, traffic","Hawaii","2021","93","1,446,745","6.43","6.15","1,841"
"Motor vehicle, traffic","Hawaii","2020","86","1,451,181","5.93","5.49","1,810"
"Motor vehicle, traffic","Hawaii","2019","118","1,415,615","8.34","8.09","2,758"
"Motor vehicle, traffic","Hawaii","2018","111","1,423,102","7.80","7.60","2,280"
"Motor vehicle, traffic","Idaho","2023","305","1,964,726","15.52","15.05","6,630"
"Motor vehicle, traffic","Idaho","2022","252","1,938,996","13.00","12.73","4,936"
"Motor vehicle, traffic","Idaho","2021","288","1,904,537","15.12","14.92","6,838"
"Motor vehicle, traffic","Idaho","2020","223","1,849,339","12.06","11.94","5,053"
"Motor vehicle, traffic","Idaho","2019","241","1,789,060","13.47","13.51","5,238"
"Motor vehicle, traffic","Idaho","2018","230","1,752,074","13.13","13.11","5,112"
"Motor vehicle, traffic","Illinois","2023","1,299","12,549,689","10.35","9.86","27,492"
"Motor vehicle, traffic","Illinois","2022","1,311","12,582,515","10.42","10.06","29,131"
"Motor vehicle, traffic","Illinois","2021","1,428","12,690,341","11.25","10.93","31,920"
"Motor vehicle, traffic","Illinois","2020","1,268","12,790,357","9.91","9.62","29,322"
"Motor vehicle, traffic","Illinois","2019","1,102","12,667,017","8.70","8.36","23,003"
"Motor vehicle, traffic","Illinois","2018","1,151","12,724,685","9.05","8.68","24,519"
"Motor vehicle, traffic","Indiana","2023","942","6,862,199","13.73","13.35","20,344"
"Motor vehicle, traffic","Indiana","2022","979","6,832,274","14.33","14.11","21,212"
"Motor vehicle, traffic","Indiana","2021","969","6,813,798","14.22","14.20","23,056"
"Motor vehicle, traffic","Indiana","2020","923","6,789,098","13.60","13.39","21,037"
"Motor vehicle, traffic","Indiana","2019","839","6,731,010","12.47","12.04","18,109"
"Motor vehicle, traffic","Indiana","2018","834","6,698,481","12.45","12.34","19,086"
"Motor vehicle, traffic","Iowa","2023","397","3,207,004","12.38","11.81","8,112"
"Motor vehicle, traffic","Iowa","2022","360","3,199,693","11.25","10.65","7,302"
"Motor vehicle, traffic","Iowa","2021","353","3,197,944","11.04","10.54","7,137"
"Motor vehicle, traffic","Iowa","2020","340","3,190,904","10.66","10.50","7,769"
"Motor vehicle, traffic","Iowa","2019","351","3,159,596","11.11","10.56","6,931"
"Motor vehicle, traffic","Iowa","2018","341","3,149,900","10.83","10.30","7,082"
"Motor vehicle, traffic","Kansas","2023","394","2,940,546","13.40","12.77","9,017"
"Motor vehicle, traffic","Kansas","2022","441","2,936,716","15.02","14.83","9,830"
"Motor vehicle, traffic","Kansas","2021","447","2,937,946","15.22","14.84","9,611"
"Motor vehicle, traffic","Kansas","2020","402","2,938,124","13.68","13.17","7,920"
"Motor vehicle, traffic","Kansas","2019","383","2,912,635","13.15","12.78","8,154"
"Motor vehicle, traffic","Kansas","2018","397","2,912,748","13.63","13.53","8,844"
"Motor vehicle, traffic","Kentucky","2023","834","4,526,154","18.43","17.94","17,004"
"Motor vehicle, traffic","Kentucky","2022","750","4,511,563","16.62","16.12","14,716"
"Motor vehicle, traffic","Kentucky","2021","786","4,507,600","17.44","17.08","16,792"
"Motor vehicle, traffic","Kentucky","2020","817","4,508,155","18.12","17.94","18,655"
"Motor vehicle, traffic","Kentucky","2019","735","4,472,345","16.43","16.03","14,471"
"Motor vehicle, traffic","Kentucky","2018","734","4,464,273","16.44","16.20","15,425"
"Motor vehicle, traffic","Louisiana","2023","824","4,573,749","18.02","17.91","18,383"
"Motor vehicle, traffic","Louisiana","2022","925","4,588,023","20.16","19.94","20,928"
"Motor vehicle, traffic","Louisiana","2021","1,004","4,627,047","21.70","21.95","24,190"
"Motor vehicle, traffic","Louisiana","2020","821","4,652,022","17.65","17.49","18,832"
"Motor vehicle, traffic","Louisiana","2019","728","4,658,285","15.63","15.76","16,522"
"Motor vehicle, traffic","Louisiana","2018","788","4,664,450","16.89","16.73","19,198"
"Motor vehicle, traffic","Maine","2023","134","1,395,722","9.60","9.57","3,007"
"Motor vehicle, traffic","Maine","2022","191","1,389,338","13.75","13.08","3,736"
"Motor vehicle, traffic","Maine","2021","172","1,378,787","12.48","11.81","3,314"
"Motor vehicle, traffic","Maine","2020","171","1,364,517","12.53","11.94","3,551"
"Motor vehicle, traffic","Maine","2019","159","1,345,770","11.82","10.98","3,072"
"Motor vehicle, traffic","Maine","2018","150","1,340,123","11.19","10.39","2,797"
"Motor vehicle, traffic","Maryland","2023","634","6,180,253","10.26","9.95","13,595"
"Motor vehicle, traffic","Maryland","2022","613","6,163,981","9.95","9.58","13,449"
"Motor vehicle, traffic","Maryland","2021","641","6,175,045","10.38","10.23","15,122"
"Motor vehicle, traffic","Maryland","2020","618","6,173,689","10.01","9.86","13,756"
"Motor vehicle, traffic","Maryland","2019","537","6,054,954","8.87","8.59","12,057"
"Motor vehicle, traffic","Maryland","2018","509","6,042,153","8.42","8.25","11,624"
"Motor vehicle, traffic","Massachusetts","2023","420","7,001,399","6.00","5.53","8,726"
"Motor vehicle, traffic","Massachusetts","2022","470","6,982,740","6.73","6.16","9,144"
"Motor vehicle, traffic","Massachusetts","2021","447","6,991,951","6.39","5.88","8,988"
"Motor vehicle, traffic","Massachusetts","2020","377","6,997,713","5.39","5.02","8,224"
"Motor vehicle, traffic","Massachusetts","2019","378","6,894,883","5.48","4.86","6,946"
"Motor vehicle, traffic","Massachusetts","2018","386","6,885,720","5.61","5.17","7,981"
"Motor vehicle, traffic","Michigan","2023","1,189","10,037,261","11.85","11.33","24,044"
"Motor vehicle, traffic","Michigan","2022","1,172","10,033,281","11.68","11.26","23,543"
"Motor vehicle, traffic","Michigan","2021","1,302","10,038,117","12.97","12.71","28,492"
"Motor vehicle, traffic","Michigan","2020","1,175","10,070,627","11.67","11.31","25,167"
"Motor vehicle, traffic","Michigan","2019","1,017","9,984,795","10.19","9.72","21,025"
"Motor vehicle, traffic","Michigan","2018","988","9,987,286","9.89","9.40","20,618"
"Motor vehicle, traffic","Minnesota","2023","446","5,737,915","7.77","7.37","8,794"
"Motor vehicle, traffic","Minnesota","2022","512","5,714,300","8.96","8.63","9,630"
"Motor vehicle, traffic","Minnesota","2021","556","5,717,968","9.72","9.42","11,035"
"Motor vehicle, traffic","Minnesota","2020","443","5,710,578","7.76","7.56","9,194"
"Motor vehicle, traffic","Minnesota","2019","421","5,640,053","7.46","7.22","8,280"
"Motor vehicle, traffic","Minnesota","2018","447","5,608,762","7.97","7.64","9,216"
"Motor vehicle, traffic","Mississippi","2023","803","2,939,690","27.32","26.70","18,206"
"Motor vehicle, traffic","Mississippi","2022","742","2,938,928","25.25","25.23","17,007"
"Motor vehicle, traffic","Mississippi","2021","836","2,949,582","28.34","27.92","19,098"
"Motor vehicle, traffic","Mississippi","2020","816","2,958,409","27.58","27.77","19,882"
"Motor vehicle, traffic","Mississippi","2019","724","2,978,227","24.31","24.15","16,070"
"Motor vehicle, traffic","Mississippi","2018","669","2,982,879","22.43","22.10","15,041"
"Motor vehicle, traffic","Missouri","2023","1,004","6,196,156","16.20","15.65","21,807"
"Motor vehicle, traffic","Missouri","2022","1,069","6,177,168","17.31","16.72","22,416"
"Motor vehicle, traffic","Missouri","2021","1,009","6,170,393","16.35","16.01","22,373"
"Motor vehicle, traffic","Missouri","2020","994","6,154,426","16.15","16.07","23,010"
"Motor vehicle, traffic","Missouri","2019","926","6,140,475","15.08","14.83","20,960"
"Motor vehicle, traffic","Missouri","2018","916","6,125,986","14.95","14.63","20,364"
"Motor vehicle, traffic","Montana","2023","203","1,132,812","17.92","17.23","4,337"
"Motor vehicle, traffic","Montana","2022","216","1,122,878","19.24","18.71","4,758"
"Motor vehicle, traffic","Montana","2021","243","1,106,366","21.96","21.79","5,778"
"Motor vehicle, traffic","Montana","2020","193","1,087,211","17.75","18.20","4,873"
"Motor vehicle, traffic","Montana","2019","174","1,070,123","16.26","15.96","3,769"
"Motor vehicle, traffic","Montana","2018","171","1,061,818","16.10","16.06","4,263"
"Motor vehicle, traffic","Nebraska","2023","265","1,978,379","13.40","13.03","5,462"
"Motor vehicle, traffic","Nebraska","2022","272","1,968,060","13.82","13.87","6,463"
"Motor vehicle, traffic","Nebraska","2021","242","1,964,253","12.32","12.00","5,224"
"Motor vehicle, traffic","Nebraska","2020","229","1,963,273","11.66","11.34","5,158"
"Motor vehicle, traffic","Nebraska","2019","253","1,932,571","13.09","12.81","5,930"
"Motor vehicle, traffic","Nebraska","2018","243","1,925,512","12.62","12.59","5,768"
"Motor vehicle, traffic","Nevada","2023","429","3,194,176","13.43","12.92","9,507"
"Motor vehicle, traffic","Nevada","2022","427","3,177,421","13.44","12.93","9,687"
"Motor vehicle, traffic","Nevada","2021","399","3,146,632","12.68","12.02","8,352"
"Motor vehicle, traffic","Nevada","2020","342","3,115,840","10.98","10.60","7,699"
"Motor vehicle, traffic","Nevada","2019","294","3,090,771","9.51","9.09","5,621"
"Motor vehicle, traffic","Nevada","2018","356","3,030,725","11.75","11.31","7,244"
"Motor vehicle, traffic","New Hampshire","2023","132","1,402,054","9.42","8.46","2,104"
"Motor vehicle, traffic","New Hampshire","2022","149","1,399,003","10.65","9.69","2,619"
"Motor vehicle, traffic","New Hampshire","2021","131","1,387,494","9.44","9.32","2,756"
"Motor vehicle, traffic","New Hampshire","2020","112","1,378,702","8.12","7.56","2,156"
"Motor vehicle, traffic","New Hampshire","2019","103","1,360,783","7.57","6.98","1,879"
"Motor vehicle, traffic","New Hampshire","2018","142","1,355,064","10.48","9.69","2,733"
"Motor vehicle, traffic","New Jersey","2023","645","9,290,841","6.94","6.61","13,088"
"Motor vehicle, traffic","New Jersey","2022","697","9,260,817","7.53","7.12","13,232"
"Motor vehicle, traffic","New Jersey","2021","702","9,269,175","7.57","7.35","15,245"
"Motor vehicle, traffic","New Jersey","2020","604","9,272,392","6.51","6.18","12,099"
"Motor vehicle, traffic","New Jersey","2019","584","8,891,258","6.57","6.25","12,209"
"Motor vehicle, traffic","New Jersey","2018","585","8,891,730","6.58","6.24","11,264"
"Motor vehicle, traffic","New Mexico","2023","465","2,114,371","21.99","21.83","10,463"
"Motor vehicle, traffic","New Mexico","2022","474","2,113,476","22.43","22.72","11,811"
"Motor vehicle, traffic","New Mexico","2021","463","2,116,950","21.87","22.18","11,623"
"Motor vehicle, traffic","New Mexico","2020","410","2,118,488","19.35","19.44","9,249"
"Motor vehicle, traffic","New Mexico","2019","394","2,099,634","18.77","18.91","9,530"
"Motor vehicle, traffic","New Mexico","2018","379","2,093,754","18.10","18.13","8,850"
"Motor vehicle, traffic","New York","2023","1,243","19,571,216","6.35","5.93","24,942"
"Motor vehicle, traffic","New York","2022","1,317","19,673,200","6.69","6.30","27,437"
"Motor vehicle, traffic","New York","2021","1,333","19,854,526","6.71","6.35","28,061"
"Motor vehicle, traffic","New York","2020","1,157","20,104,710","5.76","5.52","26,025"
"Motor vehicle, traffic","New York","2019","1,072","19,463,131","5.51","5.10","21,389"
"Motor vehicle, traffic","New York","2018","1,024","19,544,098","5.24","4.83","19,972"
"Motor vehicle, traffic","North Carolina","2023","1,751","10,835,491","16.16","15.71","38,329"
"Motor vehicle, traffic","North Carolina","2022","1,799","10,695,965","16.82","16.26","38,773"
"Motor vehicle, traffic","North Carolina","2021","1,867","10,567,100","17.67","17.16","41,764"
"Motor vehicle, traffic","North Carolina","2020","1,692","10,453,812","16.19","15.85","38,755"
"Motor vehicle, traffic","North Carolina","2019","1,561","10,501,384","14.87","14.23","33,613"
"Motor vehicle, traffic","North Carolina","2018","1,532","10,391,358","14.74","14.20","33,003"
"Motor vehicle, traffic","North Dakota","2023","107","783,926","13.65","13.32","1,992"
"Motor vehicle, traffic","North Dakota","2022","105","778,912","13.48","13.22","2,376"
"Motor vehicle, traffic","North Dakota","2021","113","777,982","14.53","14.13","2,991"
"Motor vehicle, traffic","North Dakota","2020","99","779,563","12.70","12.79","2,520"
"Motor vehicle, traffic","North Dakota","2019","97","763,724","12.70","13.06","2,109"
"Motor vehicle, traffic","North Dakota","2018","100","760,062","13.16","12.17","1,993"
"Motor vehicle, traffic","Ohio","2023","1,344","11,785,935","11.40","11.00","27,950"
"Motor vehicle, traffic","Ohio","2022","1,348","11,759,697","11.46","11.16","29,093"
"Motor vehicle, traffic","Ohio","2021","1,452","11,765,227","12.34","12.01","30,818"
"Motor vehicle, traffic","Ohio","2020","1,328","11,798,292","11.26","11.06","28,898"
"Motor vehicle, traffic","Ohio","2019","1,219","11,696,507","10.42","10.09","25,407"
"Motor vehicle, traffic","Ohio","2018","1,170","11,680,892","10.02","9.71","24,737"
"Motor vehicle, traffic","Oklahoma","2023","727","4,053,824","17.93","17.48","15,369"
"Motor vehicle, traffic","Oklahoma","2022","753","4,019,271","18.74","18.34","15,769"
"Motor vehicle, traffic","Oklahoma","2021","807","3,991,634","20.22","20.00","18,034"
"Motor vehicle, traffic","Oklahoma","2020","685","3,965,234","17.28","17.08","15,273"
"Motor vehicle, traffic","Oklahoma","2019","669","3,960,676","16.89","16.44","13,584"
"Motor vehicle, traffic","Oklahoma","2018","670","3,943,488","16.99","16.66","13,615"
"Motor vehicle, traffic","Oregon","2023","549","4,233,358","12.97","12.33","11,455"
