"Mechanism","State","Year","Deaths","Population","Crude Rate","Age-Adjusted Rate","Years of Potential Life Lost"
"Fire/Flame","Missouri","2020","--","6,154,426","--","--","--"
"Fire/Flame","Missouri","2019","--","6,140,475","--","--","--"
"Fire/Flame","Missouri","2018","--","6,125,986","--","--","--"
"Fire/Flame","Montana","2023","--","1,132,812","--","--","--"
"Fire/Flame","Montana","2022","--","1,122,878","--","--","--"
"Fire/Flame","Montana","2021","--","1,106,366","--","--","--"
"Fire/Flame","Montana","2020","--","1,087,211","--","--","--"
"Fire/Flame","Nebraska","2022","--","1,968,060","--","--","--"
"Fire/Flame","Nebraska","2019","--","1,932,571","--","--","--"
"Fire/Flame","Nebraska","2018","--","1,925,512","--","--","--"
"Fire/Flame","Nevada","2023","--","3,194,176","--","--","--"
"Fire/Flame","Nevada","2022","--","3,177,421","--","--","--"
"Fire/Flame","Nevada","2021","--","3,146,632","--","--","--"
"Fire/Flame","Nevada","2020","--","3,115,840","--","--","--"
"Fire/Flame","Nevada","2019","--","3,090,771","--","--","--"
"Fire/Flame","Nevada","2018","--","3,030,725","--","--","--"
"Fire/Flame","New Hampshire","2023","--","1,402,054","--","--","--"
"Fire/Flame","New Hampshire","2021","--","1,387,494","--","--","--"
"Fire/Flame","New Hampshire","2020","--","1,378,702","--","--","--"
"Fire/Flame","New Hampshire","2018","--","1,355,064","--","--","--"
"Fire/Flame","New Jersey","2023","--","9,290,841","--","--","--"
"Fire/Flame","New Jersey","2022","--","9,260,817","--","--","--"
"Fire/Flame","New Jersey","2021","10**","9,269,175","0.11**","0.11**","257"
"Fire/Flame","New Jersey","2020","11**","9,272,392","0.12**","0.13**","287"
"Fire/Flame","New Jersey","2019","--","8,891,258","--","--","--"
"Fire/Flame","New Jersey","2018","--","8,891,730","--","--","--"
"Fire/Flame","New Mexico","2023","--","2,114,371","--","--","--"
"Fire/Flame","New Mexico","2022","--","2,113,476","--","--","--"
"Fire/Flame","New Mexico","2021","--","2,116,950","--","--","--"
"Fire/Flame","New Mexico","2020","--","2,118,488","--","--","--"
"Fire/Flame","New York","2023","13**","19,571,216","0.07**","0.06**","216"
"Fire/Flame","New York","2022","--","19,673,200","--","--","--"
"Fire/Flame","New York","2021","14**","19,854,526","0.07**","0.07**","300"
"Fire/Flame","New York","2020","18**","20,104,710","0.09**","0.09**","305"
"Fire/Flame","New York","2019","11**","19,463,131","0.06**","0.06**","299"
"Fire/Flame","New York","2018","18**","19,544,098","0.09**","0.09**","428"
"Fire/Flame","North Carolina","2023","--","10,835,491","--","--","--"
"Fire/Flame","North Carolina","2022","16**","10,695,965","0.15**","0.16**","331"
"Fire/Flame","North Carolina","2021","10**","10,567,100","0.10**","0.09**","226"
"Fire/Flame","North Carolina","2020","--","10,453,812","--","--","--"
"Fire/Flame","North Carolina","2019","--","10,501,384","--","--","--"
"Fire/Flame","North Carolina","2018","--","10,391,358","--","--","--"
"Fire/Flame","North Dakota","2023","--","783,926","--","--","--"
"Fire/Flame","North Dakota","2020","--","779,563","--","--","--"
"Fire/Flame","North Dakota","2019","--","763,724","--","--","--"
"Fire/Flame","Ohio","2023","10**","11,785,935","0.09**","0.08**","164"
"Fire/Flame","Ohio","2022","18**","11,759,697","0.15**","0.14**","426"
"Fire/Flame","Ohio","2021","11**","11,765,227","0.09**","0.09**","262"
"Fire/Flame","Ohio","2020","--","11,798,292","--","--","--"
"Fire/Flame","Ohio","2019","19**","11,696,507","0.16**","0.16**","384"
"Fire/Flame","Ohio","2018","13**","11,680,892","0.11**","0.12**","255"
"Fire/Flame","Oklahoma","2023","--","4,053,824","--","--","--"
"Fire/Flame","Oklahoma","2022","--","4,019,271","--","--","--"
"Fire/Flame","Oklahoma","2021","--","3,991,634","--","--","--"
"Fire/Flame","Oklahoma","2020","--","3,965,234","--","--","--"
"Fire/Flame","Oklahoma","2019","--","3,960,676","--","--","--"
"Fire/Flame","Oklahoma","2018","--","3,943,488","--","--","--"
"Fire/Flame","Oregon","2023","--","4,233,358","--","--","--"
"Fire/Flame","Oregon","2022","--","4,239,379","--","--","--"
"Fire/Flame","Oregon","2021","--","4,256,465","--","--","--"
"Fire/Flame","Oregon","2020","--","4,245,044","--","--","--"
"Fire/Flame","Oregon","2019","--","4,216,116","--","--","--"
"Fire/Flame","Oregon","2018","--","4,183,538","--","--","--"
"Fire/Flame","Pennsylvania","2023","12**","12,961,683","0.09**","0.09**","193"
"Fire/Flame","Pennsylvania","2022","12**","12,972,091","0.09**","0.09**","218"
"Fire/Flame","Pennsylvania","2021","21","13,013,614","0.16","0.15","341"
"Fire/Flame","Pennsylvania","2020","13**","12,995,477","0.10**","0.09**","119"
"Fire/Flame","Pennsylvania","2019","--","12,798,883","--","--","--"
"Fire/Flame","Pennsylvania","2018","15**","12,809,107","0.12**","0.09**","224"
"Fire/Flame","Rhode Island","2021","--","1,097,092","--","--","--"
"Fire/Flame","Rhode Island","2020","--","1,096,444","--","--","--"
"Fire/Flame","Rhode Island","2019","--","1,058,158","--","--","--"
"Fire/Flame","South Carolina","2023","--","5,373,555","--","--","--"
"Fire/Flame","South Carolina","2022","--","5,282,955","--","--","--"
"Fire/Flame","South Carolina","2021","--","5,193,848","--","--","--"
"Fire/Flame","South Carolina","2020","--","5,132,151","--","--","--"
"Fire/Flame","South Carolina","2019","--","5,157,702","--","--","--"
"Fire/Flame","South Carolina","2018","--","5,091,702","--","--","--"
"Fire/Flame","South Dakota","2023","--","919,318","--","--","--"
"Fire/Flame","South Dakota","2022","--","909,869","--","--","--"
"Fire/Flame","South Dakota","2019","--","887,127","--","--","--"
"Fire/Flame","South Dakota","2018","--","879,386","--","--","--"
"Fire/Flame","Tennessee","2023","--","7,126,489","--","--","--"
"Fire/Flame","Tennessee","2022","--","7,048,976","--","--","--"
"Fire/Flame","Tennessee","2021","--","6,963,709","--","--","--"
"Fire/Flame","Tennessee","2020","--","6,926,091","--","--","--"
"Fire/Flame","Tennessee","2019","--","6,830,325","--","--","--"
"Fire/Flame","Tennessee","2018","--","6,778,180","--","--","--"
"Fire/Flame","Texas","2023","18**","30,503,301","0.06**","0.06**","294"
"Fire/Flame","Texas","2022","30","30,029,848","0.10","0.10","458"
"Fire/Flame","Texas","2021","20**","29,561,286","0.07**","0.07**","397"
"Fire/Flame","Texas","2020","16**","29,234,361","0.06**","0.05**","312"
"Fire/Flame","Texas","2019","26","28,986,794","0.09","0.09","556"
"Fire/Flame","Texas","2018","18**","28,624,564","0.06**","0.06**","460"
"Fire/Flame","Utah","2023","--","3,417,734","--","--","--"
"Fire/Flame","Utah","2022","--","3,381,236","--","--","--"
"Fire/Flame","Utah","2021","--","3,339,284","--","--","--"
"Fire/Flame","Utah","2020","--","3,283,982","--","--","--"
"Fire/Flame","Utah","2019","--","3,203,383","--","--","--"
"Fire/Flame","Utah","2018","--","3,155,153","--","--","--"
"Fire/Flame","Vermont","2022","--","647,110","--","--","--"
"Fire/Flame","Vermont","2021","--","647,093","--","--","--"
"Fire/Flame","Vermont","2019","--","624,046","--","--","--"
"Fire/Flame","Vermont","2018","--","624,802","--","--","--"
"Fire/Flame","Virginia","2023","--","8,715,698","--","--","--"
"Fire/Flame","Virginia","2022","--","8,679,099","--","--","--"
"Fire/Flame","Virginia","2021","--","8,657,348","--","--","--"
"Fire/Flame","Virginia","2020","--","8,637,193","--","--","--"
"Fire/Flame","Virginia","2019","--","8,556,642","--","--","--"
"Fire/Flame","Virginia","2018","--","8,510,920","--","--","--"
"Fire/Flame","Washington","2023","--","7,812,880","--","--","--"
"Fire/Flame","Washington","2022","--","7,784,477","--","--","--"
"Fire/Flame","Washington","2021","--","7,741,433","--","--","--"
"Fire/Flame","Washington","2020","--","7,724,566","--","--","--"
"Fire/Flame","Washington","2019","--","7,614,024","--","--","--"
"Fire/Flame","Washington","2018","--","7,526,793","--","--","--"
"Fire/Flame","West Virginia","2023","--","1,770,071","--","--","--"
"Fire/Flame","West Virginia","2022","--","1,774,035","--","--","--"
"Fire/Flame","West Virginia","2021","--","1,785,249","--","--","--"
"Fire/Flame","West Virginia","2020","--","1,791,562","--","--","--"
"Fire/Flame","West Virginia","2019","--","1,795,263","--","--","--"
"Fire/Flame","Wisconsin","2023","--","5,910,955","--","--","--"
"Fire/Flame","Wisconsin","2022","--","5,890,543","--","--","--"
"Fire/Flame","Wisconsin","2021","--","5,879,978","--","--","--"
"Fire/Flame","Wisconsin","2020","--","5,896,700","--","--","--"
"Fire/Flame","Wisconsin","2019","--","5,824,581","--","--","--"
"Fire/Flame","Wisconsin","2018","--","5,809,319","--","--","--"
"Fire/Flame","Wyoming","2021","--","579,548","--","--","--"
"Fire/Flame","Wyoming","2020","--","577,664","--","--","--"
"Fire/Flame","Wyoming","2018","--","579,054","--","--","--"
"Hot object/Substance","Alabama","2018","--","4,891,628","--","--","--"
"Hot object/Substance","Arizona","2020","--","7,186,683","--","--","--"
"Hot object/Substance","Arizona","2019","--","7,291,843","--","--","--"
"Hot object/Substance","Arkansas","2018","--","3,012,161","--","--","--"
"Hot object/Substance","California","2023","--","38,965,193","--","--","--"
"Hot object/Substance","California","2019","--","39,437,610","--","--","--"
"Hot object/Substance","Colorado","2023","--","5,877,610","--","--","--"
"Hot object/Substance","District of Columbia","2018","--","704,147","--","--","--"
"Hot object/Substance","Florida","2023","--","22,610,726","--","--","--"
"Hot object/Substance","Florida","2018","--","21,254,926","--","--","--"
"Hot object/Substance","Illinois","2022","--","12,582,515","--","--","--"
"Hot object/Substance","Illinois","2018","--","12,724,685","--","--","--"
"Hot object/Substance","Kentucky","2023","--","4,526,154","--","--","--"
"Hot object/Substance","Louisiana","2020","--","4,652,022","--","--","--"
"Hot object/Substance","Louisiana","2019","--","4,658,285","--","--","--"
"Hot object/Substance","Maryland","2022","--","6,163,981","--","--","--"
"Hot object/Substance","Maryland","2019","--","6,054,954","--","--","--"
"Hot object/Substance","Michigan","2019","--","9,984,795","--","--","--"
"Hot object/Substance","Mississippi","2023","--","2,939,690","--","--","--"
"Hot object/Substance","New York","2022","--","19,673,200","--","--","--"
"Hot object/Substance","North Carolina","2023","--","10,835,491","--","--","--"
"Hot object/Substance","Texas","2023","--","30,503,301","--","--","--"
"Hot object/Substance","Texas","2021","--","29,561,286","--","--","--"
"Hot object/Substance","Texas","2020","--","29,234,361","--","--","--"
"Hot object/Substance","Texas","2019","--","28,986,794","--","--","--"
"Hot object/Substance","Texas","2018","--","28,624,564","--","--","--"
"Hot object/Substance","Virginia","2018","--","8,510,920","--","--","--"
"Hot object/Substance","Wisconsin","2018","--","5,809,319","--","--","--"
"Firearm","Alabama","2023","1,258","5,108,468","24.63","24.88","30,953"
"Firearm","Alabama","2022","1,243","5,073,903","24.50","24.85","31,085"
"Firearm","Alabama","2021","1,284","5,050,380","25.42","25.53","33,285"
"Firearm","Alabama","2020","1,112","5,031,864","22.10","22.42","27,922"
"Firearm","Alabama","2019","1,034","4,907,965","21.07","21.30","24,584"
"Firearm","Alabama","2018","1,024","4,891,628","20.93","20.81","24,804"
"Firearm","Alaska","2023","169","733,406","23.04","22.55","4,169"
"Firearm","Alaska","2022","158","733,276","21.55","21.56","4,190"
"Firearm","Alaska","2021","174","734,923","23.68","23.81","4,842"
"Firearm","Alaska","2020","165","732,964","22.51","22.01","4,299"
"Firearm","Alaska","2019","172","733,603","23.45","23.46","4,557"
"Firearm","Alaska","2018","148","736,624","20.09","19.81","3,936"
"Firearm","Arizona","2023","1,391","7,431,344","18.72","18.15","29,697"
"Firearm","Arizona","2022","1,506","7,365,684","20.45","19.76","32,319"
"Firearm","Arizona","2021","1,335","7,272,487","18.36","17.78","30,053"
"Firearm","Arizona","2020","1,242","7,186,683","17.28","16.92","27,283"
"Firearm","Arizona","2019","1,107","7,291,843","15.18","14.61","22,971"
"Firearm","Arizona","2018","1,120","7,164,228","15.63","14.92","22,841"
"Firearm","Arkansas","2023","661","3,067,732","21.55","21.58","15,422"
"Firearm","Arkansas","2022","638","3,046,404","20.94","21.04","15,546"
"Firearm","Arkansas","2021","679","3,028,443","22.42","22.56","16,183"
"Firearm","Arkansas","2020","652","3,014,348","21.63","21.95","16,054"
"Firearm","Arkansas","2019","558","3,020,985","18.47","18.49","13,143"
"Firearm","Arkansas","2018","553","3,012,161","18.36","18.32","12,581"
"Firearm","California","2023","3,154","38,965,193","8.09","7.82","71,875"
"Firearm","California","2022","3,450","39,040,616","8.84","8.56","80,293"
"Firearm","California","2021","3,525","39,145,060","9.01","8.84","88,427"
"Firearm","California","2020","3,383","39,503,200","8.56","8.34","82,026"
"Firearm","California","2019","2,908","39,437,610","7.37","7.13","65,526"
"Firearm","California","2018","2,985","39,437,463","7.57","7.34","66,952"
"Firearm","Colorado","2023","1,004","5,877,610","17.08","16.40","23,282"
"Firearm","Colorado","2022","1,019","5,841,039","17.45","16.77","24,642"
"Firearm","Colorado","2021","1,050","5,811,596","18.07","17.45","24,208"
"Firearm","Colorado","2020","911","5,785,219","15.75","15.29","21,390"
"Firearm","Colorado","2019","832","5,758,486","14.45","13.97","18,969"
"Firearm","Colorado","2018","873","5,697,155","15.32","14.85","20,103"
"Firearm","Connecticut","2023","222","3,617,176","6.14","6.14","5,384"
"Firearm","Connecticut","2022","247","3,608,706","6.85","6.87","6,059"
"Firearm","Connecticut","2021","242","3,603,691","6.72","6.47","5,786"
"Firearm","Connecticut","2020","215","3,577,586","6.01","5.88","4,855"
"Firearm","Connecticut","2019","187","3,566,022","5.24","5.21","3,999"
"Firearm","Connecticut","2018","183","3,574,561","5.12","4.82","3,372"
"Firearm","Delaware","2023","123","1,031,890","11.92","11.82","2,846"
"Firearm","Delaware","2022","124","1,019,459","12.16","11.96","2,764"
"Firearm","Delaware","2021","158","1,004,881","15.72","16.62","4,238"
"Firearm","Delaware","2020","135","991,862","13.61","14.34","3,892"
"Firearm","Delaware","2019","92","976,668","9.42","9.83","2,207"
"Firearm","Delaware","2018","104","966,985","10.76","11.26","2,936"
"Firearm","District of Columbia","2023","222","678,972","32.70","30.46","7,270"
"Firearm","District of Columbia","2022","154","670,949","22.95","21.78","4,889"
"Firearm","District of Columbia","2021","183","669,037","27.35","23.65","5,989"
"Firearm","District of Columbia","2020","167","670,839","24.89","24.75","5,721"
"Firearm","District of Columbia","2019","141","708,253","19.91","17.77","5,070"
"Firearm","District of Columbia","2018","125","704,147","17.75","16.23","4,401"
"Firearm","Florida","2023","3,206","22,610,726","14.18","13.46","64,764"
"Firearm","Florida","2022","3,188","22,245,521","14.33","13.79","67,115"
"Firearm","Florida","2021","3,103","21,830,708","14.21","13.76","67,421"
"Firearm","Florida","2020","3,006","21,591,299","13.92","13.58","67,362"
"Firearm","Florida","2019","2,846","21,492,056","13.24","12.53","58,018"
"Firearm","Florida","2018","2,870","21,254,926","13.50","12.68","56,380"
"Firearm","Georgia","2023","2,031","11,029,227","18.42","18.20","52,333"
"Firearm","Georgia","2022","2,109","10,913,150","19.33","19.21","55,819"
"Firearm","Georgia","2021","2,158","10,790,385","20.00","19.94","56,857"
"Firearm","Georgia","2020","1,861","10,732,390","17.34","17.38","49,021"
"Firearm","Georgia","2019","1,659","10,628,020","15.61","15.41","40,693"
"Firearm","Georgia","2018","1,656","10,519,389","15.74","15.50","40,032"
"Firearm","Hawaii","2023","72","1,435,138","5.02","4.78","1,312"
"Firearm","Hawaii","2022","64","1,439,399","4.45","4.36","1,295"
"Firearm","Hawaii","2021","68","1,446,745","4.70","4.57","1,491"
"Firearm","Hawaii","2020","48","1,451,181","3.31","3.15","914"
"Firearm","Hawaii","2019","61","1,415,615","4.31","4.37","1,343"
"Firearm","Hawaii","2018","56","1,423,102","3.94","3.86","938"
"Firearm","Idaho","2023","348","1,964,726","17.71","17.56","7,069"
"Firearm","Idaho","2022","331","1,938,996","17.07","16.75","6,578"
"Firearm","Idaho","2021","301","1,904,537","15.80","15.92","6,405"
"Firearm","Idaho","2020","312","1,849,339","16.87","16.92","6,477"
"Firearm","Idaho","2019","248","1,789,060","13.86","13.76","4,747"
"Firearm","Idaho","2018","288","1,752,074","16.44","16.26","5,983"
"Firearm","Illinois","2023","1,665","12,549,689","13.27","13.35","45,376"
"Firearm","Illinois","2022","1,782","12,582,515","14.16","14.30","49,502"
"Firearm","Illinois","2021","1,966","12,690,341","15.49","15.73","57,210"
"Firearm","Illinois","2020","1,719","12,790,357","13.44","13.62","50,682"
"Firearm","Illinois","2019","1,336","12,667,017","10.55","10.54","36,712"
"Firearm","Illinois","2018","1,366","12,724,685","10.74","10.67","37,392"
"Firearm","Indiana","2023","1,217","6,862,199","17.74","17.66","29,308"
"Firearm","Indiana","2022","1,174","6,832,274","17.18","16.90","27,812"
"Firearm","Indiana","2021","1,222","6,813,798","17.93","17.94","31,397"
"Firearm","Indiana","2020","1,123","6,789,098","16.54","16.66","29,759"
"Firearm","Indiana","2019","931","6,731,010","13.83","13.61","22,436"
"Firearm","Indiana","2018","961","6,698,481","14.35","14.45","23,680"
"Firearm","Iowa","2023","339","3,207,004","10.57","10.51","7,400"
"Firearm","Iowa","2022","355","3,199,693","11.10","10.76","7,276"
"Firearm","Iowa","2021","358","3,197,944","11.20","10.98","7,418"
"Firearm","Iowa","2020","344","3,190,904","10.78","10.88","7,604"
"Firearm","Iowa","2019","286","3,159,596","9.05","8.80","6,279"
"Firearm","Iowa","2018","269","3,149,900","8.54","8.23","5,453"
"Firearm","Kansas","2023","465","2,940,546","15.81","15.90","11,415"
