"Intent or Manner","Age Group","State","Race","Death Count","Population","Crude Rate"
"Unintentional Firearm","15 to 19","Oregon","White","--","206,630","--"
"Unintentional Firearm","15 to 19","Oregon","Black","--","6,747","--"
"Unintentional Firearm","15 to 19","Pennsylvania","White","--","636,865","--"
"Unintentional Firearm","15 to 19","Pennsylvania","Black","--","118,367","--"
"Unintentional Firearm","15 to 19","Rhode Island","White","--","56,302","--"
"Unintentional Firearm","15 to 19","Rhode Island","Black","--","7,483","--"
"Unintentional Firearm","15 to 19","South Carolina","White","--","218,694","--"
"Unintentional Firearm","15 to 19","South Carolina","Black","--","101,172","--"
"Unintentional Firearm","15 to 19","South Dakota","White","--","48,128","--"
"Unintentional Firearm","15 to 19","South Dakota","Black","--","1,726","--"
"Unintentional Firearm","15 to 19","Tennessee","White","--","328,074","--"
"Unintentional Firearm","15 to 19","Tennessee","Black","--","83,100","--"
"Unintentional Firearm","15 to 19","Texas","White","12**","959,510","1.25"
"Unintentional Firearm","15 to 19","Texas","Black","--","215,566","--"
"Unintentional Firearm","15 to 19","Utah","White","--","245,060","--"
"Unintentional Firearm","15 to 19","Utah","Black","--","4,625","--"
"Unintentional Firearm","15 to 19","Vermont","White","--","37,526","--"
"Unintentional Firearm","15 to 19","Vermont","Black","--","899","--"
"Unintentional Firearm","15 to 19","Virginia","White","--","362,797","--"
"Unintentional Firearm","15 to 19","Virginia","Black","--","118,104","--"
"Unintentional Firearm","15 to 19","Washington","White","--","338,086","--"
"Unintentional Firearm","15 to 19","Washington","Black","--","22,579","--"
"Unintentional Firearm","15 to 19","West Virginia","White","--","97,496","--"
"Unintentional Firearm","15 to 19","West Virginia","Black","--","4,849","--"
"Unintentional Firearm","15 to 19","Wisconsin","White","--","315,281","--"
"Unintentional Firearm","15 to 19","Wisconsin","Black","--","31,838","--"
"Unintentional Firearm","15 to 19","Wyoming","White","--","35,452","--"
"Unintentional Firearm","15 to 19","Wyoming","Black","--","482","--"
"Unintentional Firearm","20 to 24","Alabama","White","--","229,203","--"
"Unintentional Firearm","20 to 24","Alabama","Black","--","108,314","--"
"Unintentional Firearm","20 to 24","Alaska","White","--","30,319","--"
"Unintentional Firearm","20 to 24","Alaska","Black","--","2,839","--"
"Unintentional Firearm","20 to 24","Arizona","White","--","412,758","--"
"Unintentional Firearm","20 to 24","Arizona","Black","--","33,004","--"
"Unintentional Firearm","20 to 24","Arkansas","White","--","158,002","--"
"Unintentional Firearm","20 to 24","Arkansas","Black","--","39,342","--"
"Unintentional Firearm","20 to 24","California","White","--","1,247,088","--"
"Unintentional Firearm","20 to 24","California","Black","--","115,207","--"
"Unintentional Firearm","20 to 24","Colorado","White","--","336,044","--"
"Unintentional Firearm","20 to 24","Colorado","Black","--","21,525","--"
"Unintentional Firearm","20 to 24","Connecticut","White","--","182,182","--"
"Unintentional Firearm","20 to 24","Connecticut","Black","--","35,572","--"
"Unintentional Firearm","20 to 24","Delaware","White","--","37,241","--"
"Unintentional Firearm","20 to 24","Delaware","Black","--","18,013","--"
"Unintentional Firearm","20 to 24","District of Columbia","White","--","23,632","--"
"Unintentional Firearm","20 to 24","District of Columbia","Black","--","19,382","--"
"Unintentional Firearm","20 to 24","Florida","White","--","679,404","--"
"Unintentional Firearm","20 to 24","Florida","Black","--","199,250","--"
"Unintentional Firearm","20 to 24","Georgia","White","--","433,877","--"
"Unintentional Firearm","20 to 24","Georgia","Black","--","276,164","--"
"Unintentional Firearm","20 to 24","Hawaii","White","--","26,265","--"
"Unintentional Firearm","20 to 24","Hawaii","Black","--","3,657","--"
"Unintentional Firearm","20 to 24","Idaho","White","--","122,210","--"
"Unintentional Firearm","20 to 24","Idaho","Black","--","2,055","--"
"Unintentional Firearm","20 to 24","Illinois","White","--","622,549","--"
"Unintentional Firearm","20 to 24","Illinois","Black","--","137,775","--"
"Unintentional Firearm","20 to 24","Indiana","White","--","397,948","--"
"Unintentional Firearm","20 to 24","Indiana","Black","--","56,280","--"
"Unintentional Firearm","20 to 24","Iowa","White","--","203,529","--"
"Unintentional Firearm","20 to 24","Iowa","Black","--","13,181","--"
"Unintentional Firearm","20 to 24","Kansas","White","--","184,291","--"
"Unintentional Firearm","20 to 24","Kansas","Black","--","16,483","--"
"Unintentional Firearm","20 to 24","Kentucky","White","--","258,883","--"
"Unintentional Firearm","20 to 24","Kentucky","Black","--","32,644","--"
"Unintentional Firearm","20 to 24","Louisiana","White","--","178,463","--"
"Unintentional Firearm","20 to 24","Louisiana","Black","--","119,461","--"
"Unintentional Firearm","20 to 24","Maine","White","--","71,385","--"
"Unintentional Firearm","20 to 24","Maine","Black","--","2,480","--"
"Unintentional Firearm","20 to 24","Maryland","White","--","208,301","--"
"Unintentional Firearm","20 to 24","Maryland","Black","--","130,750","--"
"Unintentional Firearm","20 to 24","Massachusetts","White","--","375,819","--"
"Unintentional Firearm","20 to 24","Massachusetts","Black","--","51,126","--"
"Unintentional Firearm","20 to 24","Michigan","White","--","525,093","--"
"Unintentional Firearm","20 to 24","Michigan","Black","--","107,139","--"
"Unintentional Firearm","20 to 24","Minnesota","White","--","289,837","--"
"Unintentional Firearm","20 to 24","Minnesota","Black","--","34,188","--"
"Unintentional Firearm","20 to 24","Mississippi","White","--","113,911","--"
"Unintentional Firearm","20 to 24","Mississippi","Black","--","87,800","--"
"Unintentional Firearm","20 to 24","Missouri","White","--","334,793","--"
"Unintentional Firearm","20 to 24","Missouri","Black","--","55,686","--"
"Unintentional Firearm","20 to 24","Montana","White","--","66,748","--"
"Unintentional Firearm","20 to 24","Montana","Black","--","890","--"
"Unintentional Firearm","20 to 24","Nebraska","White","--","122,100","--"
"Unintentional Firearm","20 to 24","Nebraska","Black","--","8,495","--"
"Unintentional Firearm","20 to 24","Nevada","White","--","137,404","--"
"Unintentional Firearm","20 to 24","Nevada","Black","--","23,445","--"
"Unintentional Firearm","20 to 24","New Hampshire","White","--","78,484","--"
"Unintentional Firearm","20 to 24","New Hampshire","Black","--","2,355","--"
"Unintentional Firearm","20 to 24","New Jersey","White","--","397,324","--"
"Unintentional Firearm","20 to 24","New Jersey","Black","--","100,941","--"
"Unintentional Firearm","20 to 24","New Mexico","White","--","118,089","--"
"Unintentional Firearm","20 to 24","New Mexico","Black","--","5,172","--"
"Unintentional Firearm","20 to 24","New York","White","--","865,371","--"
"Unintentional Firearm","20 to 24","New York","Black","--","248,202","--"
"Unintentional Firearm","20 to 24","North Carolina","White","--","499,730","--"
"Unintentional Firearm","20 to 24","North Carolina","Black","--","180,717","--"
"Unintentional Firearm","20 to 24","North Dakota","White","--","54,872","--"
"Unintentional Firearm","20 to 24","North Dakota","Black","--","2,593","--"
"Unintentional Firearm","20 to 24","Ohio","White","--","602,331","--"
"Unintentional Firearm","20 to 24","Ohio","Black","--","116,570","--"
"Unintentional Firearm","20 to 24","Oklahoma","White","--","200,949","--"
"Unintentional Firearm","20 to 24","Oklahoma","Black","--","27,499","--"
"Unintentional Firearm","20 to 24","Oregon","White","--","221,973","--"
"Unintentional Firearm","20 to 24","Oregon","Black","--","7,756","--"
"Unintentional Firearm","20 to 24","Pennsylvania","White","--","643,288","--"
"Unintentional Firearm","20 to 24","Pennsylvania","Black","--","123,305","--"
"Unintentional Firearm","20 to 24","Rhode Island","White","--","60,888","--"
"Unintentional Firearm","20 to 24","Rhode Island","Black","--","8,507","--"
"Unintentional Firearm","20 to 24","South Carolina","White","--","226,532","--"
"Unintentional Firearm","20 to 24","South Carolina","Black","--","104,775","--"
"Unintentional Firearm","20 to 24","South Dakota","White","--","50,224","--"
"Unintentional Firearm","20 to 24","South Dakota","Black","--","1,926","--"
"Unintentional Firearm","20 to 24","Tennessee","White","--","357,420","--"
"Unintentional Firearm","20 to 24","Tennessee","Black","--","91,576","--"
"Unintentional Firearm","20 to 24","Texas","White","--","968,701","--"
"Unintentional Firearm","20 to 24","Texas","Black","--","222,580","--"
"Unintentional Firearm","20 to 24","Utah","White","--","265,862","--"
"Unintentional Firearm","20 to 24","Utah","Black","--","5,181","--"
"Unintentional Firearm","20 to 24","Vermont","White","--","41,427","--"
"Unintentional Firearm","20 to 24","Vermont","Black","--","1,168","--"
"Unintentional Firearm","20 to 24","Virginia","White","--","392,248","--"
"Unintentional Firearm","20 to 24","Virginia","Black","--","127,737","--"
"Unintentional Firearm","20 to 24","Washington","White","--","366,738","--"
"Unintentional Firearm","20 to 24","Washington","Black","--","28,153","--"
"Unintentional Firearm","20 to 24","West Virginia","White","--","104,864","--"
"Unintentional Firearm","20 to 24","West Virginia","Black","--","5,565","--"
"Unintentional Firearm","20 to 24","Wisconsin","White","--","341,260","--"
"Unintentional Firearm","20 to 24","Wisconsin","Black","--","32,637","--"
"Unintentional Firearm","20 to 24","Wyoming","White","--","35,389","--"
"Unintentional Firearm","20 to 24","Wyoming","Black","--","755","--"
"Unintentional Firearm","25 to 29","Alabama","White","--","208,303","--"
"Unintentional Firearm","25 to 29","Alabama","Black","--","97,392","--"
"Unintentional Firearm","25 to 29","Alaska","White","--","33,722","--"
"Unintentional Firearm","25 to 29","Alaska","Black","--","2,657","--"
"Unintentional Firearm","25 to 29","Arizona","White","--","398,591","--"
"Unintentional Firearm","25 to 29","Arizona","Black","--","34,860","--"
"Unintentional Firearm","25 to 29","Arkansas","White","--","146,268","--"
"Unintentional Firearm","25 to 29","Arkansas","Black","--","35,042","--"
"Unintentional Firearm","25 to 29","California","White","--","1,308,629","--"
"Unintentional Firearm","25 to 29","California","Black","--","132,463","--"
"Unintentional Firearm","25 to 29","Colorado","White","--","374,261","--"
"Unintentional Firearm","25 to 29","Colorado","Black","--","24,799","--"
"Unintentional Firearm","25 to 29","Connecticut","White","--","165,033","--"
"Unintentional Firearm","25 to 29","Connecticut","Black","--","35,425","--"
"Unintentional Firearm","25 to 29","Delaware","White","--","37,662","--"
"Unintentional Firearm","25 to 29","Delaware","Black","--","16,633","--"
"Unintentional Firearm","25 to 29","District of Columbia","White","--","39,791","--"
"Unintentional Firearm","25 to 29","District of Columbia","Black","--","23,847","--"
"Unintentional Firearm","25 to 29","Florida","White","--","680,730","--"
"Unintentional Firearm","25 to 29","Florida","Black","--","200,273","--"
"Unintentional Firearm","25 to 29","Georgia","White","--","406,681","--"
"Unintentional Firearm","25 to 29","Georgia","Black","--","272,771","--"
"Unintentional Firearm","25 to 29","Hawaii","White","--","25,925","--"
"Unintentional Firearm","25 to 29","Hawaii","Black","--","3,784","--"
"Unintentional Firearm","25 to 29","Idaho","White","--","112,805","--"
"Unintentional Firearm","25 to 29","Idaho","Black","--","1,814","--"
"Unintentional Firearm","25 to 29","Illinois","White","--","605,241","--"
"Unintentional Firearm","25 to 29","Illinois","Black","--","143,191","--"
"Unintentional Firearm","25 to 29","Indiana","White","--","358,013","--"
"Unintentional Firearm","25 to 29","Indiana","Black","--","55,315","--"
"Unintentional Firearm","25 to 29","Iowa","White","--","171,023","--"
"Unintentional Firearm","25 to 29","Iowa","Black","--","12,446","--"
"Unintentional Firearm","25 to 29","Kansas","White","--","154,576","--"
"Unintentional Firearm","25 to 29","Kansas","Black","--","14,518","--"
"Unintentional Firearm","25 to 29","Kentucky","White","--","246,636","--"
"Unintentional Firearm","25 to 29","Kentucky","Black","--","30,715","--"
"Unintentional Firearm","25 to 29","Louisiana","White","--","170,334","--"
"Unintentional Firearm","25 to 29","Louisiana","Black","--","106,944","--"
"Unintentional Firearm","25 to 29","Maine","White","--","73,679","--"
"Unintentional Firearm","25 to 29","Maine","Black","--","2,389","--"
"Unintentional Firearm","25 to 29","Maryland","White","--","207,857","--"
"Unintentional Firearm","25 to 29","Maryland","Black","--","133,479","--"
"Unintentional Firearm","25 to 29","Massachusetts","White","--","363,319","--"
"Unintentional Firearm","25 to 29","Massachusetts","Black","--","51,433","--"
"Unintentional Firearm","25 to 29","Michigan","White","--","484,438","--"
"Unintentional Firearm","25 to 29","Michigan","Black","--","108,908","--"
"Unintentional Firearm","25 to 29","Minnesota","White","--","282,348","--"
"Unintentional Firearm","25 to 29","Minnesota","Black","--","33,390","--"
"Unintentional Firearm","25 to 29","Mississippi","White","--","100,419","--"
"Unintentional Firearm","25 to 29","Mississippi","Black","--","78,243","--"
"Unintentional Firearm","25 to 29","Missouri","White","--","314,942","--"
"Unintentional Firearm","25 to 29","Missouri","Black","--","55,274","--"
"Unintentional Firearm","25 to 29","Montana","White","--","62,246","--"
"Unintentional Firearm","25 to 29","Montana","Black","--","770","--"
"Unintentional Firearm","25 to 29","Nebraska","White","--","106,372","--"
"Unintentional Firearm","25 to 29","Nebraska","Black","--","8,554","--"
"Unintentional Firearm","25 to 29","Nevada","White","--","152,178","--"
"Unintentional Firearm","25 to 29","Nevada","Black","--","28,186","--"
"Unintentional Firearm","25 to 29","New Hampshire","White","--","78,533","--"
"Unintentional Firearm","25 to 29","New Hampshire","Black","--","2,383","--"
"Unintentional Firearm","25 to 29","New Jersey","White","--","389,303","--"
"Unintentional Firearm","25 to 29","New Jersey","Black","--","104,093","--"
"Unintentional Firearm","25 to 29","New Mexico","White","--","107,156","--"
"Unintentional Firearm","25 to 29","New Mexico","Black","--","4,727","--"
"Unintentional Firearm","25 to 29","New York","White","--","887,577","--"
"Unintentional Firearm","25 to 29","New York","Black","--","261,092","--"
"Unintentional Firearm","25 to 29","North Carolina","White","--","468,805","--"
"Unintentional Firearm","25 to 29","North Carolina","Black","--","173,348","--"
"Unintentional Firearm","25 to 29","North Dakota","White","--","44,860","--"
"Unintentional Firearm","25 to 29","North Dakota","Black","--","2,797","--"
"Unintentional Firearm","25 to 29","Ohio","White","--","586,432","--"
"Unintentional Firearm","25 to 29","Ohio","Black","--","119,059","--"
"Unintentional Firearm","25 to 29","Oklahoma","White","--","183,119","--"
