Session Title,Positive RSV Tests and RSV tests and Number of Encounters by State of Residence (U.S.) and Age in Years Range,,,,,
Session ID,2747766,,,,,
Data Model,Encounters,,,,,
Population Base,All Encounters,,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,"Diagnosis (All): Pneumonia due to Streptococcus pneumoniae( ICD-10-CM: J13.* ), Acute nasopharyngitis (common cold)( ICD-10-CM: J00.* ), Acute sinusitis( ICD-10-CM: J01.* ), Acute pharyngitis( ICD-10-CM: J02.* ), Acute tonsillitis( ICD-10-CM: J03.* ), Acute laryngitis and tracheitis( ICD-10-CM: J04.* ), Acute obstructive laryngitis (croup) and epiglottitis( ICD-10-CM: J05.* ), Acute upper respiratory infections of multiple and unspecified sites( ICD-10-CM: J06.* ), Influenza due to certain identified influenza viruses( ICD-10-CM: J09.* ), Influenza due to other identified influenza virus( ICD-10-CM: J10.* ), Influenza due to unidentified influenza virus( ICD-10-CM: J11.* ), Viral pneumonia, not elsewhere classified( ICD-10-CM: J12.* ), Pneumonia due to hemophilus influenzae( ICD-10-CM: J14.* ), Bacterial pneumonia, not elsewhere classified( ICD-10-CM: J15.* ), Pneumonia due to other infectious organisms, not elsewhere classified( ICD-10-CM: J16.* ), Pneumonia in diseases classified elsewhere( ICD-10-CM: J17.* ), Pneumonia, unspecified organism( ICD-10-CM: J18.* ), Acute bronchitis( ICD-10-CM: J20.* ), Acute bronchiolitis( ICD-10-CM: J21.* ), Unspecified acute lower respiratory infection( ICD-10-CM: J22.* )",Encounter Type: ED Encounter,,,,
Session Date Range,1/1/2023 - 12/31/2023 (Based On Encounter Start Date),,,,,
Export User,Stephanie Perniciaro,,,,,
Date of Export,8/5/2025,,,,,
,,,,,,
,,,,,,
,,,Measures,Positive RSV Tests (%),RSV tests (%),Number of Encounters
Year,Week,State of Residence (U.S.),Age in Years,,,
,,,≥ 49 and < 65,-,41.8%,256
,,,65 or more,-,45.6%,441
,,,No value,-,-,10 or fewer
,,,Total,2.1%,44.3%,1741
,,Iowa,Less than 1,-,58%,81
,,,≥ 1 and < 5,-,69.1%,165
,,,≥ 5 and < 18,-,53.1%,113
,,,≥ 18 and < 49,-,51.7%,238
,,,≥ 49 and < 65,-,60.3%,121
,,,65 or more,4.9%,70.7%,246
,,,No value,-,-,10 or fewer
,,,Total,4.6%,61.3%,964
,,Illinois,Less than 1,12.7%,81.8%,165
,,,≥ 1 and < 5,5.5%,71.2%,344
,,,≥ 5 and < 18,-,48.3%,441
,,,≥ 18 and < 49,1.2%,42.2%,1018
,,,≥ 49 and < 65,-,54.1%,588
,,,65 or more,3.6%,58%,1019
,,,No value,-,-,10 or fewer
,,,Total,2.9%,54%,3575
,,West Virginia,Less than 1,-,75.7%,37
,,,≥ 1 and < 5,-,80.6%,72
,,,≥ 5 and < 18,-,71.6%,95
,,,≥ 18 and < 49,-,65.9%,217
,,,≥ 49 and < 65,-,72.9%,129
,,,65 or more,-,75.8%,256
,,,No value,-,-,10 or fewer
,,,Total,3%,72.6%,806
,,Wisconsin,Less than 1,17.3%,62.7%,150
,,,≥ 1 and < 5,6.8%,55.3%,295
,,,≥ 5 and < 18,-,43.4%,387
,,,≥ 18 and < 49,-,43.4%,579
,,,≥ 49 and < 65,5.4%,61%,259
,,,65 or more,5.3%,69.1%,488
,,,No value,-,-,10 or fewer
,,,Total,4.4%,54.3%,2158
,,South Dakota,Less than 1,-,68.4%,19
,,,≥ 1 and < 5,-,46.7%,30
,,,≥ 5 and < 18,-,-,25
,,,≥ 18 and < 49,-,51.1%,45
,,,≥ 49 and < 65,-,52%,25
,,,65 or more,-,65.4%,52
,,,No value,-,-,10 or fewer
,,,Total,7.1%,53.6%,196
,,Colorado,Less than 1,16.3%,55.2%,270
,,,≥ 1 and < 5,7.3%,51.3%,548
,,,≥ 5 and < 18,-,35%,608
,,,≥ 18 and < 49,-,45.5%,784
,,,≥ 49 and < 65,-,57%,256
,,,65 or more,4.3%,72.1%,348
,,,No value,-,-,10 or fewer
,,,Total,4.3%,49.6%,2814
,,North Dakota,Less than 1,-,68.4%,19
,,,≥ 1 and < 5,-,73.5%,34
,,,≥ 5 and < 18,-,42.9%,49
,,,≥ 18 and < 49,-,46.7%,90
,,,≥ 49 and < 65,-,56.3%,48
,,,65 or more,11.2%,56.1%,98
,,,No value,-,-,10 or fewer
,,,Total,7.7%,54.1%,338
,,Minnesota,Less than 1,24%,60%,100
,,,≥ 1 and < 5,13.5%,58.7%,208
,,,≥ 5 and < 18,-,49.1%,218
,,,≥ 18 and < 49,2.8%,44%,434
,,,≥ 49 and < 65,4.9%,55.3%,244
,,,65 or more,8.2%,65.4%,413
,,,No value,-,-,10 or fewer
,,,Total,7.1%,54.7%,1617
,,Nevada,Less than 1,31.7%,58.5%,41
,,,≥ 1 and < 5,-,30.1%,73
,,,≥ 5 and < 18,-,18.7%,91
,,,≥ 18 and < 49,-,38.5%,122
,,,≥ 49 and < 65,-,57.6%,85
,,,65 or more,-,69.3%,101
,,,No value,-,-,10 or fewer
,,,Total,5.7%,44.6%,513
,,Pennsylvania,Less than 1,11.2%,70.4%,233
,,,≥ 1 and < 5,5.2%,67.6%,503
,,,≥ 5 and < 18,-,58.4%,658
,,,≥ 18 and < 49,-,51.9%,1398
,,,≥ 49 and < 65,2.3%,57.1%,786
,,,65 or more,2.8%,63.7%,1593
,,,No value,-,-,10 or fewer
,,,Total,2.5%,59.5%,5171
,,Oklahoma,Less than 1,-,82%,50
,,,≥ 1 and < 5,-,74.2%,120
,,,≥ 5 and < 18,-,48%,123
,,,≥ 18 and < 49,-,41.8%,244
,,,≥ 49 and < 65,-,45%,160
,,,65 or more,-,59.2%,267
,,,No value,-,-,10 or fewer
,,,Total,2.4%,54%,964
,,Nebraska,Less than 1,-,73.9%,23
,,,≥ 1 and < 5,-,63.2%,38
,,,≥ 5 and < 18,-,37.3%,51
,,,≥ 18 and < 49,-,45.5%,134
,,,≥ 49 and < 65,-,59.2%,71
,,,65 or more,-,67.5%,120
,,,No value,-,-,10 or fewer
,,,Total,3.7%,55.8%,437
,,Maryland,Less than 1,14.9%,69.1%,94
,,,≥ 1 and < 5,-,62.3%,183
,,,≥ 5 and < 18,-,58.5%,188
,,,≥ 18 and < 49,-,54.3%,444
,,,≥ 49 and < 65,-,50.2%,241
,,,65 or more,3.1%,61.8%,422
,,,No value,-,-,10 or fewer
,,,Total,2.7%,58%,1572
,,Idaho,Less than 1,25%,58.3%,48
,,,≥ 1 and < 5,-,35.9%,78
,,,≥ 5 and < 18,-,26.3%,80
,,,≥ 18 and < 49,-,22.2%,180
,,,≥ 49 and < 65,-,45.1%,71
,,,65 or more,11.4%,44.3%,167
,,,No value,-,-,10 or fewer
,,,Total,7.5%,35.7%,624
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Connecticut,Less than 1,-,50%,104
,,,≥ 1 and < 5,-,44.8%,248
,,,≥ 5 and < 18,-,37.6%,255
,,,≥ 18 and < 49,-,45.5%,545
,,,≥ 49 and < 65,-,56.1%,310
,,,65 or more,3.2%,69.9%,592
,,,No value,-,-,10 or fewer
,,,Total,2.3%,53.3%,2054
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Vermont,Less than 1,-,78.6%,14
,,,≥ 1 and < 5,-,-,11
,,,≥ 5 and < 18,-,66.7%,21
,,,≥ 18 and < 49,-,60.5%,38
,,,≥ 49 and < 65,-,63%,27
,,,65 or more,-,71.2%,52
,,,No value,-,-,10 or fewer
,,,Total,-,68.1%,163
,,New York,Less than 1,13.5%,72.9%,155
,,,≥ 1 and < 5,5.6%,63.5%,394
,,,≥ 5 and < 18,-,51.6%,486
,,,≥ 18 and < 49,1.4%,45.5%,1244
,,,≥ 49 and < 65,1.9%,57.4%,645
,,,65 or more,4.2%,65.5%,1343
,,,No value,-,-,10 or fewer
,,,Total,3.1%,56.9%,4267
,,Florida,Less than 1,6.8%,60.9%,591
,,,≥ 1 and < 5,3.2%,52.3%,1550
,,,≥ 5 and < 18,0.576%,44%,1910
,,,≥ 18 and < 49,0.918%,46.2%,3268
,,,≥ 49 and < 65,1%,53.2%,1493
,,,65 or more,2%,56.5%,2672
,,,No value,-,-,10 or fewer
,,,Total,1.7%,50.7%,11484
,,Louisiana,Less than 1,13.1%,78.7%,183
,,,≥ 1 and < 5,4.2%,59.8%,286
,,,≥ 5 and < 18,-,23%,431
,,,≥ 18 and < 49,-,14.4%,799
,,,≥ 49 and < 65,-,20.1%,344
,,,65 or more,-,33%,460
,,,No value,-,-,10 or fewer
,,,Total,1.9%,30%,2503
,,Indiana,Less than 1,12.6%,63.2%,95
,,,≥ 1 and < 5,-,49.7%,193
,,,≥ 5 and < 18,-,24.9%,265
,,,≥ 18 and < 49,-,20.4%,603
,,,≥ 49 and < 65,-,35.7%,333
,,,65 or more,2.4%,45.9%,573
,,,No value,-,-,10 or fewer
,,,Total,2.1%,35.3%,2062
,,Texas,Less than 1,9.6%,46.5%,583
,,,≥ 1 and < 5,3.3%,40.1%,1032
,,,≥ 5 and < 18,-,24.7%,1212
,,,≥ 18 and < 49,0.518%,26.3%,2510
,,,≥ 49 and < 65,1%,35%,1244
,,,65 or more,1.4%,42%,1943
,,,No value,-,-,10 or fewer
,,,Total,1.8%,34%,8524
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,13
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,75%,20
,,,No value,-,-,10 or fewer
,,,Total,-,54.3%,46
,,Oregon,Less than 1,-,32.9%,79
,,,≥ 1 and < 5,8%,26.3%,137
,,,≥ 5 and < 18,-,19.2%,99
,,,≥ 18 and < 49,-,20.3%,212
,,,≥ 49 and < 65,-,28.7%,143
,,,65 or more,4.5%,28.9%,246
,,,No value,-,-,10 or fewer
,,,Total,4.6%,25.8%,916
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,16
,,Missouri,Less than 1,-,-,12
,,,≥ 1 and < 5,-,73.7%,19
,,,≥ 5 and < 18,-,55.2%,29
,,,≥ 18 and < 49,-,39.7%,136
,,,≥ 49 and < 65,-,48.8%,82
,,,65 or more,-,43.9%,171
,,,No value,-,-,10 or fewer
,,,Total,4%,46.1%,449
,,South Carolina,Less than 1,9.3%,58%,150
,,,≥ 1 and < 5,4.3%,57.4%,329
,,,≥ 5 and < 18,-,58.3%,460
,,,≥ 18 and < 49,-,49.6%,1045
,,,≥ 49 and < 65,-,55.7%,578
,,,65 or more,1.7%,57.7%,806
,,,No value,-,-,10 or fewer
,,,Total,1.9%,54.9%,3368
,,Arizona,Less than 1,-,40.4%,52
,,,≥ 1 and < 5,-,37.8%,98
,,,≥ 5 and < 18,-,37.9%,87
,,,≥ 18 and < 49,-,42.5%,214
,,,≥ 49 and < 65,-,60.4%,106
,,,65 or more,-,67%,200
,,,No value,-,-,10 or fewer
,,,Total,3.7%,50.2%,757
,,Georgia,Less than 1,5.7%,29.5%,298
,,,≥ 1 and < 5,-,23.9%,627
,,,≥ 5 and < 18,-,20.7%,694
,,,≥ 18 and < 49,-,24.5%,939
,,,≥ 49 and < 65,-,26.4%,440
,,,65 or more,-,34.5%,699
,,,No value,-,-,10 or fewer
,,,Total,1.1%,26.2%,3697
,,North Carolina,Less than 1,9.9%,67.6%,222
,,,≥ 1 and < 5,3.8%,50.8%,496
,,,≥ 5 and < 18,-,35.3%,711
,,,≥ 18 and < 49,0.747%,31.3%,1473
,,,≥ 49 and < 65,-,38.3%,765
,,,65 or more,1.2%,43.8%,1208
,,,No value,-,-,10 or fewer
,,,Total,1.7%,39.7%,4875
,,California,Less than 1,22.1%,53.6%,235
,,,≥ 1 and < 5,8.4%,39.1%,368
,,,≥ 5 and < 18,-,31.4%,226
,,,≥ 18 and < 49,-,25%,775
,,,≥ 49 and < 65,-,31.8%,406
,,,65 or more,1.8%,40.5%,711
,,,No value,-,-,10 or fewer
,,,Total,4.2%,35%,2721
,,Armed Forces Africa,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Tennessee,Less than 1,-,54.1%,74
,,,≥ 1 and < 5,-,49.1%,171
,,,≥ 5 and < 18,-,23.7%,228
,,,≥ 18 and < 49,-,28.8%,379
,,,≥ 49 and < 65,-,46.5%,202
,,,65 or more,-,50.3%,302
,,,No value,-,-,10 or fewer
,,,Total,1.7%,39.3%,1356
,,Washington,Less than 1,-,28.9%,45
,,,≥ 1 and < 5,-,26%,77
,,,≥ 5 and < 18,-,17.1%,70
,,,≥ 18 and < 49,-,15.5%,168
,,,≥ 49 and < 65,-,40.5%,79
,,,65 or more,-,41.2%,177
,,,No value,-,-,10 or fewer
,,,Total,4.1%,28.6%,616
,,Alabama,Less than 1,-,85.7%,14
,,,≥ 1 and < 5,-,54.5%,33
,,,≥ 5 and < 18,-,-,40
,,,≥ 18 and < 49,-,10.3%,184
,,,≥ 49 and < 65,-,-,91
,,,65 or more,-,23%,122
,,,No value,-,-,10 or fewer
,,,Total,-,18.6%,484
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,31.1%,45
,,,≥ 49 and < 65,-,-,23
,,,65 or more,-,-,20
,,,No value,-,-,10 or fewer
,,,Total,-,35.6%,104
,,Michigan,Less than 1,9%,49%,145
,,,≥ 1 and < 5,3.8%,43.4%,316
,,,≥ 5 and < 18,-,27.8%,385
,,,≥ 18 and < 49,-,24.3%,980
,,,≥ 49 and < 65,-,38%,563
,,,65 or more,2.6%,46.3%,968
,,,No value,-,-,10 or fewer
,,,Total,2%,36.2%,3357
,,Mississippi,Less than 1,-,54.5%,123
,,,≥ 1 and < 5,-,40.3%,206
,,,≥ 5 and < 18,-,21.7%,230
,,,≥ 18 and < 49,-,17.1%,573
,,,≥ 49 and < 65,-,20.2%,267
,,,65 or more,-,21.2%,396
,,,No value,-,-,10 or fewer
,,,Total,0.669%,24.3%,1795
,,Virginia,Less than 1,7.4%,40.1%,162
,,,≥ 1 and < 5,3%,42.2%,405
,,,≥ 5 and < 18,-,29.1%,625
,,,≥ 18 and < 49,-,15.4%,1503
,,,≥ 49 and < 65,-,23.3%,829
,,,65 or more,2%,35.1%,1172
,,,No value,-,-,10 or fewer
,,,Total,1.3%,26.7%,4696
,,Massachusetts,Less than 1,-,38.4%,86
,,,≥ 1 and < 5,-,44.3%,185
,,,≥ 5 and < 18,-,38.6%,251
,,,≥ 18 and < 49,-,32.3%,589
,,,≥ 49 and < 65,-,34%,268
,,,65 or more,-,44%,523
,,,No value,-,-,10 or fewer
,,,Total,1.6%,38%,1902
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,66.7%,27
,,,≥ 5 and < 18,-,-,24
,,,≥ 18 and < 49,-,-,101
,,,≥ 49 and < 65,-,-,31
,,,65 or more,-,15.7%,70
,,,No value,-,-,10 or fewer
,,,Total,-,19.8%,263
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,24
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,30.6%,49
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,63.2%,19
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,44.8%,58
,,,≥ 49 and < 65,-,65.2%,23
,,,65 or more,-,47.1%,87
,,,No value,-,-,10 or fewer
,,,Total,-,51.5%,202
,,Maine,Less than 1,-,57.9%,19
,,,≥ 1 and < 5,-,47.6%,42
,,,≥ 5 and < 18,-,-,44
,,,≥ 18 and < 49,-,14.7%,129
,,,≥ 49 and < 65,-,-,79
,,,65 or more,-,19.8%,177
,,,No value,-,-,10 or fewer
,,,Total,-,20.4%,490
,,Hawaii,Less than 1,-,36.4%,44
,,,≥ 1 and < 5,-,23.4%,94
,,,≥ 5 and < 18,-,-,115
,,,≥ 18 and < 49,-,-,177
,,,≥ 49 and < 65,-,-,80
,,,65 or more,-,19.9%,136
,,,No value,-,-,10 or fewer
,,,Total,-,13%,646
,,Kansas,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,40
,,,≥ 5 and < 18,-,28.9%,45
,,,≥ 18 and < 49,-,29.9%,144
,,,≥ 49 and < 65,-,32.8%,64
,,,65 or more,-,35%,137
,,,No value,-,-,10 or fewer
,,,Total,-,31.1%,440
,,None of the above,Less than 1,4.2%,29.3%,475
,,,≥ 1 and < 5,1.9%,22.9%,1133
,,,≥ 5 and < 18,0.769%,15.2%,1690
,,,≥ 18 and < 49,0.315%,15.3%,3489
,,,≥ 49 and < 65,-,24.9%,1714
,,,65 or more,1.3%,28.3%,2767
,,,No value,-,-,10 or fewer
,,,Total,0.985%,21.3%,11268
,,Total,Less than 1,11.1%,54.9%,5646
,,,≥ 1 and < 5,4.4%,48.1%,11925
,,,≥ 5 and < 18,0.856%,35.2%,14377
,,,≥ 18 and < 49,0.789%,32.7%,29165
,,,≥ 49 and < 65,1.5%,41.3%,14796
,,,65 or more,2.4%,48.6%,25188
,,,No value,-,-,10 or fewer
,,,Total,2.3%,41.3%,101098
,Jan 15 – Jan 21,Arkansas,Less than 1,-,77.9%,113
,,,≥ 1 and < 5,-,78.2%,252
,,,≥ 5 and < 18,-,64%,275
,,,≥ 18 and < 49,-,49.8%,277
,,,≥ 49 and < 65,-,55.8%,129
,,,65 or more,-,66.3%,187
,,,No value,-,-,10 or fewer
,,,Total,1.9%,64.5%,1233
,,Delaware,Less than 1,-,90.5%,42
,,,≥ 1 and < 5,-,86.1%,79
,,,≥ 5 and < 18,-,66.4%,122
,,,≥ 18 and < 49,-,20.8%,106
,,,≥ 49 and < 65,-,20%,55
,,,65 or more,-,43.8%,80
,,,No value,-,-,10 or fewer
,,,Total,-,52.7%,484
,,Wyoming,Less than 1,-,-,12
,,,≥ 1 and < 5,-,78.6%,14
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,47.1%,34
,,,≥ 49 and < 65,-,-,14
,,,65 or more,-,71%,31
,,,No value,-,-,10 or fewer
,,,Total,13.3%,63.7%,113
,,Montana,Less than 1,-,73.3%,15
,,,≥ 1 and < 5,-,52%,25
,,,≥ 5 and < 18,-,-,14
,,,≥ 18 and < 49,-,-,35
,,,≥ 49 and < 65,-,-,13
,,,65 or more,-,-,22
,,,No value,-,-,10 or fewer
,,,Total,14.5%,42.7%,124
,,Kentucky,Less than 1,7.9%,60.4%,139
,,,≥ 1 and < 5,3.6%,56.8%,333
,,,≥ 5 and < 18,-,38.4%,323
,,,≥ 18 and < 49,-,28.3%,360
,,,≥ 49 and < 65,-,43.2%,243
,,,65 or more,-,48.5%,402
,,,No value,-,-,10 or fewer
,,,Total,2.3%,44.4%,1800
,,Iowa,Less than 1,20.9%,68.6%,86
,,,≥ 1 and < 5,-,66%,150
,,,≥ 5 and < 18,-,56%,100
,,,≥ 18 and < 49,-,57%,200
,,,≥ 49 and < 65,-,49.4%,87
,,,65 or more,-,63.8%,199
,,,No value,-,-,10 or fewer
,,,Total,4.5%,60.6%,822
,,Illinois,Less than 1,10.1%,81.6%,179
,,,≥ 1 and < 5,4.7%,70.1%,402
,,,≥ 5 and < 18,-,52.8%,527
,,,≥ 18 and < 49,1.3%,39.7%,915
,,,≥ 49 and < 65,-,56.3%,471
,,,65 or more,3.2%,54.7%,913
,,,No value,-,-,10 or fewer
,,,Total,2.8%,53.8%,3407
,,West Virginia,Less than 1,-,66.7%,33
,,,≥ 1 and < 5,-,69.2%,65
,,,≥ 5 and < 18,-,70.1%,134
,,,≥ 18 and < 49,-,64.9%,188
,,,≥ 49 and < 65,-,79.8%,104
,,,65 or more,-,71.1%,197
,,,No value,-,-,10 or fewer
,,,Total,1.7%,70.2%,721
,,Wisconsin,Less than 1,8.5%,59.3%,177
,,,≥ 1 and < 5,4.7%,54.7%,320
,,,≥ 5 and < 18,-,43.5%,372
,,,≥ 18 and < 49,-,47.6%,563
,,,≥ 49 and < 65,-,57.2%,257
,,,65 or more,-,68.6%,405
,,,No value,-,-,10 or fewer
,,,Total,2.4%,54.2%,2094
,,South Dakota,Less than 1,-,76.2%,21
,,,≥ 1 and < 5,-,67.9%,28
,,,≥ 5 and < 18,-,-,18
,,,≥ 18 and < 49,-,42.1%,38
,,,≥ 49 and < 65,-,57.1%,28
,,,65 or more,-,70.8%,48
,,,No value,-,-,10 or fewer
,,,Total,8.3%,59.7%,181
,,Colorado,Less than 1,21.2%,55.6%,259
,,,≥ 1 and < 5,4.8%,41.8%,581
,,,≥ 5 and < 18,-,35.8%,530
,,,≥ 18 and < 49,1.7%,42.7%,632
,,,≥ 49 and < 65,-,57.2%,215
,,,65 or more,7.1%,68.2%,311
,,,No value,-,-,10 or fewer
,,,Total,5.1%,46.8%,2528
,,North Dakota,Less than 1,-,-,13
,,,≥ 1 and < 5,-,61.4%,44
,,,≥ 5 and < 18,-,63.4%,41
,,,≥ 18 and < 49,-,45.6%,79
,,,≥ 49 and < 65,-,53.6%,56
,,,65 or more,-,55%,80
,,,No value,-,-,10 or fewer
,,,Total,6.7%,55.3%,313
,,Minnesota,Less than 1,19.1%,67.4%,89
,,,≥ 1 and < 5,9.6%,60.8%,240
,,,≥ 5 and < 18,-,50.6%,241
,,,≥ 18 and < 49,-,45.3%,446
,,,≥ 49 and < 65,-,55.3%,215
,,,65 or more,4%,62.6%,377
,,,No value,-,-,10 or fewer
,,,Total,4.7%,55%,1608
,,Nevada,Less than 1,-,44.4%,36
,,,≥ 1 and < 5,-,41.1%,95
,,,≥ 5 and < 18,-,18.7%,75
,,,≥ 18 and < 49,-,24.2%,120
,,,≥ 49 and < 65,-,49.3%,67
,,,65 or more,-,62.2%,82
,,,No value,-,-,10 or fewer
,,,Total,4.2%,38.3%,475
,,Pennsylvania,Less than 1,12.8%,75.7%,218
,,,≥ 1 and < 5,3.6%,63%,494
,,,≥ 5 and < 18,-,50.5%,666
,,,≥ 18 and < 49,0.908%,48.9%,1321
,,,≥ 49 and < 65,1.7%,59.8%,704
,,,65 or more,2.6%,62.3%,1353
,,,No value,-,-,10 or fewer
,,,Total,2.3%,57.2%,4756
,,Oklahoma,Less than 1,-,57.1%,56
,,,≥ 1 and < 5,-,61.4%,101
,,,≥ 5 and < 18,-,45%,140
,,,≥ 18 and < 49,-,37%,235
,,,≥ 49 and < 65,-,47.4%,152
,,,65 or more,-,51.3%,240
,,,No value,-,-,10 or fewer
,,,Total,1.7%,47.5%,924
,,Nebraska,Less than 1,-,75%,20
,,,≥ 1 and < 5,-,57.1%,42
,,,≥ 5 and < 18,-,51.3%,39
,,,≥ 18 and < 49,-,36.8%,117
,,,≥ 49 and < 65,-,58.3%,72
,,,65 or more,-,58.1%,117
,,,No value,-,-,10 or fewer
,,,Total,-,52.1%,407
,,Maryland,Less than 1,-,73.3%,86
,,,≥ 1 and < 5,-,64%,175
,,,≥ 5 and < 18,-,60.6%,213
,,,≥ 18 and < 49,-,46.9%,429
,,,≥ 49 and < 65,-,57.8%,230
,,,65 or more,-,54%,383
,,,No value,-,-,10 or fewer
,,,Total,1.8%,55.7%,1516
,,Idaho,Less than 1,-,56.5%,46
,,,≥ 1 and < 5,-,42.6%,68
,,,≥ 5 and < 18,-,28.9%,76
,,,≥ 18 and < 49,-,17.7%,141
,,,≥ 49 and < 65,-,34.2%,73
,,,65 or more,-,46.2%,130
,,,No value,-,-,10 or fewer
,,,Total,4.9%,35%,534
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Connecticut,Less than 1,-,53.9%,89
,,,≥ 1 and < 5,-,43.9%,205
,,,≥ 5 and < 18,-,43.1%,260
,,,≥ 18 and < 49,-,43.8%,521
,,,≥ 49 and < 65,-,52.4%,269
,,,65 or more,-,72%,465
,,,No value,-,-,10 or fewer
,,,Total,2.2%,52.7%,1809
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 49,-,-,10 or fewer
,,,≥ 49 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Vermont,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,68.8%,16
,,,≥ 5 and < 18,-,-,19
,,,≥ 18 and < 49,-,54.5%,44
,,,≥ 49 and < 65,-,-,19
,,,65 or more,-,63.8%,58
,,,No value,-,-,10 or fewer
,,,Total,-,57.7%,163
,,New York,Less than 1,15.6%,74.6%,173
,,,≥ 1 and < 5,3.3%,60.5%,390
,,,≥ 5 and < 18,-,51.6%,516
,,,≥ 18 and < 49,1.1%,45.8%,1003
,,,≥ 49 and < 65,1.9%,51.9%,648
,,,65 or more,2.4%,63.7%,1091
,,,No value,-,-,10 or fewer
,,,Total,2.4%,55.5%,3821
,,Florida,Less than 1,7.1%,63.8%,522
,,,≥ 1 and < 5,3.3%,50.6%,1641
,,,≥ 5 and < 18,0.686%,45.7%,2187
,,,≥ 18 and < 49,0.377%,45.5%,2920
,,,≥ 49 and < 65,0.923%,51.8%,1300
,,,65 or more,0.951%,55.2%,2314
,,,No value,-,-,10 or fewer
,,,Total,1.4%,50%,10884
,,Louisiana,Less than 1,9.8%,69.5%,164
,,,≥ 1 and < 5,-,58.7%,322
,,,≥ 5 and < 18,-,20.6%,427
,,,≥ 18 and < 49,-,13.9%,739
,,,≥ 49 and < 65,-,19.4%,315
,,,65 or more,-,26.5%,385
,,,No value,-,-,10 or fewer
,,,Total,1.2%,27.9%,2352
,,Indiana,Less than 1,16.7%,63.2%,114
