,"MONROE, GA",689,-,4.1%
,"PULASKI, IL",390,-,3.8%
,"COLQUITT, GA",664,-,4.8%
,"OSCEOLA, IA",762,-,-
,"WASHINGTON, IL",369,-,-
,"UNION, IA",611,-,2.5%
,"THOMAS, GA",704,-,5.8%
,"CLAY, IA",780,-,2.6%
,"KOOTENAI, ID",238,-,-
,"MONTGOMERY, KS",214,-,5.6%
,"MADISON, AR",1847,0.758%,2.7%
,"TAYLOR, FL",1005,1.3%,5.5%
,"PUTNAM, IN",173,-,-
,"ORANGE, IN",361,-,4.4%
,"CARROLL, IA",453,-,3.3%
,"VIGO, IN",243,-,-
,"GREENE, IL",293,-,-
,"EARLY, GA",202,-,-
,"DAVIS, IA",654,-,3.4%
,"CARIBOU, ID",341,-,-
,"CONECUH, AL",420,-,3.8%
,"CRAWFORD, IA",206,-,-
,"GREENE, IA",460,-,3%
,"IDA, IA",416,-,2.6%
,"ELLIS, KS",163,-,-
,"BOURBON, KS",112,-,-
,"CHICOT, AR",485,-,5.2%
,"MONROE, IL",162,-,-
,"PAWNEE, KS",512,-,-
,"GLADES, FL",467,-,3.4%
,"CARROLL, AR",1435,-,3.2%
,"CLINCH, GA",522,-,2.7%
,"GRAHAM, AZ",330,-,-
,"ADAMS, IL",402,-,3.7%
,"PIKE, AR",624,-,3.2%
,"COFFEE, GA",522,-,5.7%
,"GREENE, IN",181,-,-
,"MONROE, IA",557,-,4.5%
,"VAN BUREN, IA",512,-,2.1%
,"KOSSUTH, IA",485,-,3.1%
,"JASPER, GA",760,-,3%
,"GUNNISON, CO",363,-,-
,"BURKE, GA",437,-,6.6%
,"GADSDEN, FL",693,-,4.6%
,"PIKE, AL",109,-,-
,"CASS, IA",246,-,-
,"MONTGOMERY, AL",210,-,-
,"TEHAMA, CA",202,-,-
,"CARROLL, IN",351,-,-
,"LEE, AR",397,-,3.5%
,"SEVIER, AR",869,1.4%,4.8%
,"HOWARD, AR",663,-,4.8%
,"HUERFANO, CO",259,-,4.6%
,"HARRISON, IA",162,-,-
,"MARSHALL, AL",93,-,-
,"WAKULLA, FL",721,-,3.1%
,"MARTIN, IN",313,-,-
,"SULLIVAN, IN",356,-,-
,"RUSSELL, AL",441,-,4.8%
,"NEWTON, IN",237,-,-
,"CLAY, KS",106,-,-
,"TALLADEGA, AL",103,-,-
,"CLEBURNE, AL",211,-,-
,"YUMA, CO",438,-,-
,"IZARD, AR",486,-,2.7%
,"JEFFERSON, IL",121,-,-
,"LITTLE RIVER, AR",539,-,3.5%
,"LAWRENCE, IN",220,-,-
,"RIO GRANDE, CO",577,-,4.3%
,"IDAHO, ID",299,-,-
,"ALAMOSA, CO",627,-,1.9%
,"NEOSHO, KS",101,-,-
,"WARE, GA",557,2.2%,2.9%
,"STONE, AR",423,-,3.8%
,"JAY, IN",305,-,3.9%
,"APACHE, AZ",62,-,-
,"INYO, CA",159,-,7.5%
,"WINNEBAGO, IA",439,-,3.2%
,"SHELBY, AL",258,-,-
,"BUTLER, KS",146,-,-
,"MCDUFFIE, GA",477,-,5.2%
,"LAURENS, GA",557,-,4.3%
,"WASHINGTON, FL",353,-,4.8%
,"MORRIS, KS",183,-,-
,"OHIO, IN",503,-,-
,"JEFFERSON, ID",462,-,-
,"HANCOCK, IA",367,-,-
,"GALLATIN, IL",152,-,-
,"SHELBY, IA",128,-,-
,"GILPIN, CO",294,-,-
,"RENO, KS",98,-,-
,"POPE, IL",147,-,-
,"ECHOLS, GA",373,-,-
,"MADISON, ID",397,-,-
,"LIBERTY, GA",522,-,-
,"BULLOCH, GA",393,-,-
,"TAYLOR, IA",332,-,-
,"BLACKFORD, IN",249,-,-
,"FRANKLIN, IA",390,-,-
,"WOODRUFF, AR",378,-,5%
,"CLINTON, IN",315,-,3.5%
,"FRANKLIN, AL",244,-,-
,"MONTGOMERY, IA",134,-,-
,"MONTEZUMA, CO",439,-,3.9%
,"VERMILLION, IN",214,-,-
,"ADAIR, IA",369,-,-
,"CALHOUN, AR",438,-,-
,"LAFAYETTE, FL",546,-,2.9%
,"MARENGO, AL",169,-,-
,"DECATUR, GA",301,-,7.3%
,"EFFINGHAM, GA",358,-,-
,"PEACH, GA",437,-,3.9%
,"NEZ PERCE, ID",191,-,-
,"SCHUYLER, IL",222,-,-
,"FULTON, AR",398,-,3%
,"CUSTER, ID",125,-,-
,"WASHINGTON, GA",279,-,8.2%
,"MODOC, CA",217,-,-
,"WAYNE, IA",335,-,6%
,"JEFFERSON, GA",279,-,8.6%
,"FRANKLIN, ID",273,-,-
,"CLEAR CREEK, CO",285,-,-
,"GREENWOOD, KS",221,-,-
,"SEMINOLE, GA",112,-,-
,"SEARCY, AR",297,-,5.4%
,"BRYAN, GA",421,-,-
,"LEE, GA",469,-,5.3%
,"CUSTER, CO",175,-,-
,"WASHINGTON, KS",115,-,-
,"FAIRBANKS NORTH STAR, AK",117,-,-
,"PALO ALTO, IA",323,-,-
,"PULASKI, IN",153,-,-
,"FREMONT, IA",90,-,-
,"GLENN, CA",94,-,-
,"MONTGOMERY, IN",140,-,-
,"HANCOCK, GA",212,-,6.1%
,"LABETTE, KS",76,-,-
,"SHERMAN, KS",372,-,-
,"MACON, AL",73,-,-
,"ONEIDA, ID",169,-,-
,"SAN MIGUEL, CO",204,-,-
,"BENT, CO",192,-,-
,"HAMILTON, IL",83,-,-
,"KIT CARSON, CO",406,-,-
,"MCPHERSON, KS",46,-,-
,"RINGGOLD, IA",324,-,-
,"WARREN, IN",176,-,-
,"MATANUSKA SUSITNA, AK",138,-,-
,"BLOUNT, AL",70,-,-
,"MONTGOMERY, AR",332,-,5.4%
,"MARION, AR",378,-,4%
,"CLAY, GA",90,-,-
,"STAFFORD, KS",280,-,3.9%
,"PHILLIPS, CO",226,-,-
,"ARCHULETA, CO",200,-,-
,"EMMET, IA",282,-,-
,"CROWLEY, CO",177,-,6.2%
,"PIKE, IL",147,-,-
,"BEN HILL, GA",243,-,7%
,"FINNEY, KS",121,-,-
,"WILKES, GA",183,-,-
,"HALE, AL",205,-,-
,"JONES, GA",308,-,5.2%
,"SAINT CLAIR, AL",110,-,-
,"BRANTLEY, GA",413,-,3.9%
,"RICE, KS",185,-,-
,"RIO BLANCO, CO",236,-,-
,"WASHINGTON, CO",197,-,-
,"GRADY, GA",326,-,5.8%
,"CULLMAN, AL",67,-,-
,"LINCOLN, CO",340,-,-
,"COLUSA, CA",287,-,-
,"PIERCE, GA",382,-,3.1%
,"RAWLINS, KS",209,-,-
,"LOGAN, KS",251,-,-
,"HARDIN, IL",50,-,-
,"TRINITY, CA",147,-,-
,"WORTH, IA",226,-,5.3%
,"LINCOLN, GA",174,-,-
,"CHEROKEE, KS",52,-,-
,"SUMTER, GA",265,-,7.5%
,"LA PAZ, AZ",63,-,-
,"MONO, CA",126,-,-
,"LAFAYETTE, AR",255,-,6.3%
,"AUDUBON, IA",126,-,-
,"EMANUEL, GA",179,-,-
,"KENAI PENINSULA, AK",76,-,-
,"LIMESTONE, AL",121,-,-
,"WILCOX, AL",36,-,-
,"TETON, ID",104,-,-
,"HARVEY, KS",46,-,-
,"CLAY, IN",84,-,-
,"RUSH, KS",154,-,-
,"RUSSELL, KS",80,-,-
,"CALHOUN, FL",191,-,-
,"CONEJOS, CO",286,-,-
,"BACA, CO",177,-,-
,"FREMONT, ID",120,-,-
,"ATKINSON, GA",195,-,-
,"OWEN, IN",81,-,-
,"COWLEY, KS",44,-,-
,"GREENE, AL",193,-,9.8%
,"COLBERT, AL",86,-,-
,"DECATUR, KS",96,-,-
,"JEFFERSON, FL",233,-,-
,"MITCHELL, IA",204,-,-
,"BONNER, ID",52,-,-
,"ELMORE, AL",83,-,-
,"CHASE, KS",148,-,-
,"CRISP, GA",239,-,4.6%
,"WORTH, GA",220,-,5.5%
,"WAYNE, GA",230,-,-
,"MORGAN, AL",73,-,-
,"WOODSON, KS",59,-,-
,"FORD, KS",90,-,-
,"LEMHI, ID",74,-,-
,"CLOUD, KS",37,-,-
,"REPUBLIC, KS",34,-,-
,"SCOTT, IL",121,-,-
,"WALKER, AL",94,-,-
,"GULF, FL",182,-,-
,"SHERIDAN, KS",144,-,-
,"MITCHELL, GA",214,-,9.3%
,"LAKE, CO",238,-,-
,"DODGE, GA",258,-,5.8%
,"LAUDERDALE, AL",61,-,-
,"CRENSHAW, AL",92,-,-
,"CAMAS, ID",126,-,-
,"SEDGWICK, CO",87,-,-
,"TOOMBS, GA",195,-,6.2%
,"GREENLEE, AZ",120,-,-
,"PARKE, IN",30,-,-
,"JACKSON, CO",109,-,-
,"NEWTON, AR",249,-,-
,"WHITE, IN",45,-,-
,"NORTON, KS",38,-,-
,"JUNEAU, AK",35,-,-
,"ELLSWORTH, KS",72,-,-
,"MILLER, GA",60,-,-
,"PHILLIPS, KS",28,-,-
,"SIERRA, CA",96,-,-
,"CHEYENNE, KS",141,-,-
,"CALHOUN, IL",53,-,-
,"TALBOT, GA",112,-,-
,"SMITH, KS",22,-,-
,"FRANKLIN, FL",130,-,8.5%
,"SEWARD, KS",81,-,-
,"COSTILLA, CO",117,-,-
,"ADAMS, IA",126,-,-
,"OURAY, CO",57,-,-
,"FAYETTE, AL",87,-,-
,"WILSON, KS",48,-,-
,"IRWIN, GA",115,-,-
,"BROWN, IL",69,-,-
,"MCINTOSH, GA",102,-,-
,"BUTLER, AL",49,-,-
,"APPLING, GA",148,-,-
,"CLAY, AL",37,-,-
,"TALLAPOOSA, AL",16,-,-
,"BLECKLEY, GA",181,-,-
,"NESS, KS",56,-,-
,"EDWARDS, KS",96,-,-
,"AUTAUGA, AL",74,-,-
,"SAGUACHE, CO",73,-,-
,"CLEARWATER, ID",88,-,-
,"TURNER, GA",141,-,-
,"WINSTON, AL",80,-,-
,"SUMNER, KS",32,-,-
,"BENTON, IN",107,-,-
,"SCREVEN, GA",80,-,-
,"WARREN, GA",95,-,-
,"BACON, GA",109,-,-
,"BUTTE, ID",35,-,-
,"WILKINSON, GA",120,-,-
,"CALHOUN, GA",71,-,-
,"TATTNALL, GA",105,-,-
,"PULASKI, GA",137,-,-
,"KIOWA, CO",89,-,-
,"CRAWFORD, GA",98,-,-
,"MARION, KS",31,-,-
,"LONG, GA",139,-,-
,"MACON, GA",103,-,-
,"JENKINS, GA",95,-,-
,"JEWELL, KS",14,-,-
,"GOVE, KS",63,-,-
,"JEFF DAVIS, GA",86,-,-
,"CHEYENNE, CO",111,-,-
,"BAKER, GA",33,-,-
,"SCOTT, KS",87,-,-
,"TAYLOR, GA",86,-,-
,"DOOLY, GA",84,-,-
,"ROOKS, KS",24,-,-
,"WILCOX, GA",99,-,-
,"LIBERTY, FL",135,-,-
,"TELFAIR, GA",99,-,-
,"JOHNSON, GA",84,-,-
,"QUITMAN, GA",29,-,-
,"MITCHELL, KS",16,-,-
,"MORTON, KS",18,-,-
,"PRATT, KS",51,-,-
,"TALIAFERRO, GA",61,-,-
,"TERRELL, GA",96,-,-
,"DALLAS, AL",17,-,-
,"WALLACE, KS",84,-,-
,"LEWIS, ID",54,-,-
,"BENEWAH, ID",31,-,-
,"MARION, GA",91,-,-
,"OTTAWA, KS",18,-,-
,"ALPINE, CA",42,-,-
,"RANDOLPH, GA",51,-,-
,"KETCHIKAN GATEWAY, AK",13,-,-
,"TWIGGS, GA",73,-,-
,"GRANT, KS",44,-,-
,"CHILTON, AL",31,-,-
,"MONTGOMERY, GA",65,-,-
,"GLASCOCK, GA",59,-,-
,"EVANS, GA",53,-,-
,"CANDLER, GA",52,-,-
,"TREGO, KS",16,-,-
,"BULLOCK, AL",23,-,-
,"BIBB, AL",50,-,-
,"OSBORNE, KS",10 or fewer,-,-
,"TREUTLEN, GA",56,-,-
,"STEVENS, KS",18,-,-
,"GRAY, KS",21,-,-
,"CHATTAHOOCHEE, GA",74,-,-
,"CHAUTAUQUA, KS",17,-,-
,"GRAHAM, KS",18,-,-
,"STEWART, GA",62,-,-
,"KINGMAN, KS",27,-,-
,"SCHLEY, GA",68,-,-
,"LANE, KS",19,-,-
,"HODGEMAN, KS",23,-,-
,"BOUNDARY, ID",13,-,-
,"LINCOLN, KS",22,-,-
,"LAWRENCE, AL",17,-,-
,"SITKA, AK",14,-,-
,"DOLORES, CO",38,-,-
,"SHOSHONE, ID",20,-,-
,"MEADE, KS",13,-,-
,"CLARK, KS",10 or fewer,-,-
,"COOSA, AL",10 or fewer,-,-
,"MINERAL, CO",25,-,-
,"PERRY, AL",10 or fewer,-,-
,"PETERSBURG, AK",12,-,-
,"WHEELER, GA",48,-,-
,"GREELEY, KS",29,-,-
,"HAMILTON, KS",23,-,-
,"WICHITA, KS",26,-,-
,"VALDEZ CORDOVA, AK",14,-,-
,"HARPER, KS",18,-,-
,"BARBER, KS",21,-,-
,"HASKELL, KS",10 or fewer,-,-
,"KEARNY, KS",13,-,-
,"ELK, KS",10 or fewer,-,-
,"HINSDALE, CO",13,-,-
,"SOUTHEAST FAIRBANKS, AK",12,-,-
,"PRINCE OF WALES HYDER, AK",10 or fewer,-,-
,"KIOWA, KS",13,-,-
,"STANTON, KS",14,-,-
,"LOWNDES, AL",10 or fewer,-,-
,"WEBSTER, GA",10 or fewer,-,-
,"NOME, AK",10 or fewer,-,-
,"NORTH SLOPE, AK",14,-,-
,"ALEUTIANS WEST, AK",10 or fewer,-,-
,"BETHEL, AK",11,-,-
,"HAINES, AK",10 or fewer,-,-
,"SAN JUAN, CO",13,-,-
,"WRANGELL, AK",10 or fewer,-,-
,"DENALI, AK",10 or fewer,-,-
,"HOONAH ANGOON, AK",10 or fewer,-,-
,"COMANCHE, KS",10 or fewer,-,-
,"CLARK, ID",10 or fewer,-,-
,"YUKON KOYUKUK, AK",10 or fewer,-,-
,"NORTHWEST ARCTIC, AK",10 or fewer,-,-
,"SKAGWAY, AK",10 or fewer,-,-
,"DILLINGHAM, AK",10 or fewer,-,-
,"ALEUTIANS EAST, AK",10 or fewer,-,-
,"BRISTOL BAY, AK",10 or fewer,-,-
,"YAKUTAT, AK",10 or fewer,-,-
,"KUSILVAK, AK",10 or fewer,-,-
,"LAKE AND PENINSULA, AK",10 or fewer,-,-
,"KALAWAO, HI",10 or fewer,-,-
,None of the above,687070,0.181%,2.3%
,Total,9303955,0.29%,2.1%
≥ 18 and < 25,"COOK, IL",191454,1.1%,12.5%
,"SAN DIEGO, CA",103662,0.481%,12.2%
,"MARICOPA, AZ",83315,0.529%,13%
,"ORANGE, FL",86779,0.822%,14.1%
,"RIVERSIDE, CA",71599,0.884%,14.6%
,"BROWARD, FL",55309,1%,11.2%
,"MIAMI-DADE, FL",60925,0.819%,11.1%
,"LOS ANGELES, CA",62247,0.527%,15.6%
,"HONOLULU, HI",50108,0.639%,8%
,"SANTA CLARA, CA",52592,0.688%,7.9%
,"FRESNO, CA",54107,1%,17.7%
,"HILLSBOROUGH, FL",49943,0.841%,15.9%
,"NEW HAVEN, CT",49060,1.1%,7.9%
,"ALAMEDA, CA",54785,0.557%,9.6%
,"ORANGE, CA",43886,0.269%,9.7%
,"HARTFORD, CT",52037,0.919%,8.3%
,"DUVAL, FL",46560,1.3%,16.8%
,"CONTRA COSTA, CA",60548,0.443%,6.3%
,"LEE, FL",40540,1.1%,13.3%
,"MARION, IN",50682,0.799%,14%
,"COBB, GA",47116,0.794%,9.4%
,"FAIRFIELD, CT",44012,1.1%,8.6%
,"EL PASO, CO",44546,1%,9%
,"DENVER, CO",43470,0.787%,8.8%
,"SAN BERNARDINO, CA",41377,1.6%,14.6%
,"FULTON, GA",37064,0.836%,8.4%
,"PIMA, AZ",33794,1.2%,16.4%
,"ADA, ID",37983,1%,8%
,"POLK, FL",32160,1.1%,18.4%
,"ARAPAHOE, CO",33700,0.792%,9%
,"SAN FRANCISCO, CA",24847,0.58%,6.8%
,"POLK, IA",29748,1.1%,11%
,"VOLUSIA, FL",21913,0.986%,18.2%
,"JOHNSON, KS",24888,0.679%,9.9%
,"DEKALB, GA",22500,0.964%,11.5%
,"DUPAGE, IL",25367,1.1%,9.7%
,"LAKE, IL",25352,0.876%,9.8%
,"LAKE, FL",20411,1.1%,17.2%
,"PULASKI, AR",24949,1.5%,14.1%
,"SEMINOLE, FL",24779,0.835%,13.2%
,"SACRAMENTO, CA",23635,0.322%,8.6%
,"OSCEOLA, FL",24950,0.93%,15.7%
,"KANE, IL",27595,0.964%,13.2%
,"GWINNETT, GA",26850,0.935%,10.5%
,"LARIMER, CO",23425,0.674%,6%
,"LAKE, IN",20244,0.924%,11.7%
,"ALLEN, IN",24288,1%,10.9%
,"PALM BEACH, FL",17580,0.819%,11.7%
,"WINNEBAGO, IL",20690,1.1%,12.9%
,"JEFFERSON, CO",19338,0.895%,7.6%
,"ADAMS, CO",24917,0.883%,11%
,"NEW LONDON, CT",19512,0.917%,7.8%
,"SAN MATEO, CA",21000,0.776%,6.8%
,"WELD, CO",20730,0.839%,10.5%
,"MONTEREY, CA",24832,1.1%,12.5%
,"PINELLAS, FL",15640,0.927%,18.1%
,"LINN, IA",19730,0.887%,7.6%
,"KERN, CA",25249,0.982%,20.2%
,"BOULDER, CO",18515,0.567%,5.5%
,"CANYON, ID",18722,1.3%,14.9%
,"DOUGLAS, CO",18604,0.747%,5.5%
,"ALACHUA, FL",34194,0.562%,7%
,"PASCO, FL",14482,0.794%,17.9%
,"NEW CASTLE, DE",22745,1.2%,8.9%
,"HALL, GA",18248,0.937%,15.1%
,"CHAMPAIGN, IL",19830,0.63%,7.4%
,"WILL, IL",16981,1.3%,12.7%
,"PEORIA, IL",15052,0.864%,10.3%
,"SHAWNEE, KS",15568,1.1%,10.3%
,"MARION, FL",12525,1.6%,21%
,"MCHENRY, IL",13851,0.65%,7.2%
,"SUSSEX, DE",10932,1.2%,15.8%
,"SAINT LUCIE, FL",8031,0.56%,17%
,"SAN JOAQUIN, CA",10851,0.332%,11.2%
,"MOBILE, AL",9668,1.4%,18.5%
,"CHEROKEE, GA",12467,0.642%,8.7%
,"SAINT JOHNS, FL",10883,1.2%,9.2%
,"JOHNSON, IA",19731,0.598%,5.9%
,"VANDERBURGH, IN",12442,0.772%,11.6%
,"MCLEAN, IL",13629,0.638%,10.1%
,"HAMILTON, IN",12925,0.449%,7.1%
,"KENT, DE",11186,1.3%,13.6%
,"COLLIER, FL",9447,1.5%,15.6%
,"PAULDING, GA",11595,0.837%,10.4%
,"MIDDLESEX, CT",9704,0.608%,5.6%
,"SONOMA, CA",13236,0.604%,12.6%
,"TAZEWELL, IL",10663,0.788%,8.6%
,"BREVARD, FL",9776,0.818%,12.8%
,"BALDWIN, AL",7542,1%,14.9%
,"INDIAN RIVER, FL",5678,0.564%,12.7%
,"ROCK ISLAND, IL",8868,1%,15.2%
,"DOUGLAS, GA",9428,0.965%,11%
,"CLAY, FL",9036,1.1%,14.6%
,"CLARK, IN",8100,1.1%,16%
,"LITCHFIELD, CT",8050,1%,8.1%
,"SCOTT, IA",8916,1.3%,14.5%
,"SAINT CLAIR, IL",6955,0.661%,16.1%
,"SANGAMON, IL",7916,1.1%,15.3%
,"BLACK HAWK, IA",8158,1.2%,15.2%
,"WYANDOTTE, KS",9068,0.948%,17.6%
,"LOWNDES, GA",8373,0.932%,13.4%
,"MARTIN, FL",4674,0.535%,12.2%
,"ST JOSEPH, IN",6546,0.886%,21%
,"LA SALLE, IL",7331,0.887%,14.6%
,"HAWAII, HI",6312,1.1%,13.1%
,"TWIN FALLS, ID",8035,0.846%,10%
,"KENDALL, IL",8350,0.754%,9.2%
,"SOLANO, CA",7335,0.573%,12.2%
,"FLAGLER, FL",4649,1.2%,16.9%
,"TOLLAND, CT",6617,0.982%,6.5%
,"MADISON, IN",6949,1%,14.2%
,"WOODBURY, IA",7073,1.3%,16.5%
,"TULARE, CA",8247,1%,27%
,"NASSAU, FL",5126,1%,13.5%
,"HUMBOLDT, CA",6859,0.641%,9%
,"JOHNSON, IN",6578,0.791%,12.3%
,"SUMTER, FL",2120,1.1%,20.6%
,"SANTA CRUZ, CA",7260,1.4%,10.3%
,"WINDHAM, CT",5916,1.1%,9.2%
,"CLAYTON, GA",6567,1.4%,14.5%
,"MADISON, IL",5580,0.753%,16.4%
,"BARTHOLOMEW, IN",6241,0.913%,16.1%
,"VERMILION, IL",6542,0.795%,11.5%
,"SALINE, AR",5469,1.3%,14.2%
,"MADERA, CA",6383,0.83%,18.8%
,"PUEBLO, CO",5443,1.5%,19.9%
,"HENRY, GA",6828,1.3%,12.9%
,"SEBASTIAN, AR",6288,1.4%,20.3%
,"FORSYTH, GA",7294,0.685%,6.1%
,"CRAIGHEAD, AR",6972,1.2%,18.4%
,"PORTER, IN",4298,0.861%,11.6%
,"MARIN, CA",7631,0.393%,9.7%
,"KAUAI, HI",4775,0.565%,4.6%
,"MACON, IL",5159,0.892%,14.6%
,"FAULKNER, AR",5131,1.6%,15.5%
,"FLOYD, IN",4704,1.4%,14.3%
,"BARROW, GA",5318,0.884%,15.1%
,"STANISLAUS, CA",5316,0.941%,14.1%
,"PINAL, AZ",4412,0.317%,11.2%
,"JACKSON, GA",4937,0.79%,12.7%
,"DUBUQUE, IA",4775,0.796%,10.5%
,"BANNOCK, ID",5011,0.818%,15.1%
,"MESA, CO",4709,0.701%,11.7%
,"HIGHLANDS, FL",2926,0.991%,26.1%
,"TROUP, GA",4687,1.4%,16.4%
,"WASHINGTON, AR",6774,1.4%,11.9%
,"MERCED, CA",5065,1.1%,20.7%
,"WHITFIELD, GA",4365,2.1%,27.9%
,"HOUSTON, AL",3105,0.87%,22.5%
,"WARRICK, IN",4501,0.8%,8.3%
,"LONOKE, AR",3833,1.3%,16.4%
,"HOWARD, IN",4197,0.858%,18.1%
,"DALLAS, IA",3973,1.3%,8.8%
,"BARTOW, GA",3706,1.2%,15.9%
,"HANCOCK, IN",4204,0.523%,11.2%
,"PLACER, CA",3567,-,5.3%
,"WAYNE, IN",3640,1.1%,18%
,"BOONE, IL",4427,1%,10.1%
,"KNOX, IL",3587,1.1%,13.7%
,"BENTON, AR",4321,1.2%,11.2%
,"CRAWFORD, AR",3517,1.2%,18.5%
,"HERNANDO, FL",2889,1.1%,20.5%
,"YOLO, CA",4421,0.611%,7.6%
,"SANTA BARBARA, CA",4321,0.856%,17.3%
,"BROOMFIELD, CO",3538,0.82%,5.9%
,"SPALDING, GA",2885,0.832%,18.4%
,"GORDON, GA",3285,1%,25.4%
,"HABERSHAM, GA",3050,0.951%,18.9%
,"CITRUS, FL",2371,1.7%,18.4%
,"MUSCATINE, IA",3298,1.1%,12.3%
,"EL DORADO, CA",2781,-,4.9%
,"LEAVENWORTH, KS",2404,1%,13.5%
,"CHARLOTTE, FL",2290,1.9%,14.8%
,"NOBLE, IN",3168,0.947%,10.4%
,"VENTURA, CA",2889,-,3.9%
,"KNOX, IN",2929,0.785%,15.3%
,"ELKHART, IN",3423,1.1%,18.7%
,"WOODFORD, IL",2978,0.571%,6.5%
,"FLOYD, GA",2049,0.878%,19.8%
,"HENRY, IL",2518,0.874%,13.7%
,"CLARKE, GA",2698,1.6%,19.3%
,"RICHMOND, GA",2182,1.3%,27.4%
,"KOSCIUSKO, IN",2819,0.993%,15.1%
,"JEFFERSON, AR",2470,2.3%,20.4%
,"WEBSTER, IA",3022,0.86%,11.9%
,"MENDOCINO, CA",2989,0.602%,15.2%
,"HUNTINGTON, IN",2728,0.806%,10.4%
,"OGLE, IL",2563,0.936%,10.8%
,"GIBSON, IN",2809,0.748%,12.6%
,"CARROLL, GA",2630,1.2%,14.8%
,"CRITTENDEN, AR",2657,1%,18.8%
,"SARASOTA, FL",2535,1.4%,10.6%
,"KINGS, CA",2560,1.1%,24.7%
,"WARREN, IA",2343,1%,9.1%
,"DOUGLAS, KS",2762,0.76%,11.9%
,"HARRISON, IN",2212,1.3%,16%
,"MARSHALL, IA",2560,1.1%,18.4%
,"WHITLEY, IN",2535,1.2%,8.6%
,"MARSHALL, IN",2579,0.582%,20.5%
,"LIVINGSTON, IL",2443,0.819%,11.3%
,"CATOOSA, GA",2170,2.4%,19.2%
,"MANATEE, FL",2312,0.779%,14.6%
,"EFFINGHAM, IL",2171,0.645%,13.5%
,"WALKER, GA",2072,2.1%,19%
,"ELMORE, ID",2677,0.897%,8.9%
,"CLINTON, IL",2338,0.556%,13.2%
,"DEKALB, IL",2515,1.6%,14.4%
,"BUREAU, IL",2039,1.1%,18.1%
,"DEARBORN, IN",2061,1.1%,8.8%
,"WALTON, GA",2272,1.8%,12.8%
,"HENDRICKS, IN",2266,-,11.3%
,"WABASH, IN",2457,0.895%,12.2%
,"WHITE, AR",1935,2.1%,17%
,"WHITE, GA",2002,0.999%,13.4%
,"LUMPKIN, GA",2314,0.778%,11.3%
,"BLAINE, ID",2121,-,3.6%
,"COLUMBIA, GA",1917,0.782%,20.3%
,"COLUMBIA, FL",2077,2.2%,17.9%
,"COWETA, GA",2255,1.1%,12.6%
,"NAPA, CA",2368,0.845%,12.5%
,"COLES, IL",1939,1.3%,11.7%
,"MURRAY, GA",1936,1.5%,30.4%
,"FAYETTE, GA",2621,0.725%,8.2%
,"PAYETTE, ID",2063,1.3%,12.1%
,"STEPHENS, GA",2049,0.927%,18.2%
,"COFFEE, AL",1298,0.924%,19.7%
,"LEVY, FL",1769,2%,15.3%
,"YAVAPAI, AZ",948,-,8%
,"CAMDEN, GA",1552,2.1%,20.1%
,"GEARY, KS",2485,0.885%,21.4%
,"PUTNAM, FL",1822,1.8%,20%
,"MAUI, HI",1579,1.2%,12.3%
,"GREENE, AR",1709,1.4%,16.9%
,"DAWSON, GA",1983,0.756%,10.3%
,"NEWTON, GA",2111,1.8%,14.7%
,"RILEY, KS",1710,1.1%,14%
,"STEUBEN, IN",1496,0.735%,10.6%
,"LYON, KS",2169,1.2%,15.1%
,"JEROME, ID",2109,1.2%,11.3%
,"CLEBURNE, AR",1410,0.851%,13.3%
,"GARLAND, AR",1456,2.9%,18.8%
,"BARTON, KS",1903,0.578%,19.1%
,"POTTAWATTAMIE, IA",1640,1.2%,17.7%
,"POSEY, IN",1586,0.757%,8.6%
,"MACOUPIN, IL",1282,0.858%,17.4%
,"ROUTT, CO",1504,-,4.3%
,"ESCAMBIA, FL",2426,3.1%,13.7%
,"DALE, AL",1057,1%,18.4%
,"HOT SPRING, AR",1578,0.887%,15.8%
,"FULTON, IL",1149,0.957%,13.3%
,"WAPELLO, IA",1740,1.3%,22.4%
,"BENTON, IA",1447,-,7.7%
,"ROCKDALE, GA",1737,2.2%,14.9%
,"LAGRANGE, IN",1675,1.2%,11.5%
,"FAYETTE, IN",1534,0.913%,20.2%
,"STORY, IA",2094,1.4%,13.5%
,"LEON, FL",3373,0.889%,12.3%
,"CLINTON, IA",1369,2.7%,18%
,"TELLER, CO",1057,1.1%,8.1%
,"SIOUX, IA",1877,1.7%,6.7%
,"DELAWARE, IN",1550,1.2%,15.6%
,"FRANKLIN, GA",1438,0.974%,22.3%
,"HENDRY, FL",1573,1.5%,20.9%
,"DES MOINES, IA",1397,1.6%,16.5%
,"COCHISE, AZ",932,3.6%,22.5%
,"BUENA VISTA, IA",1416,0.918%,13.1%
,"POLK, GA",1059,1.4%,17.3%
,"MAHASKA, IA",1647,1.3%,13.9%
,"JEFFERSON, IN",964,1.6%,21.1%
,"CLARK, AR",1532,1.1%,14.2%
,"MONTGOMERY, IL",1159,1.3%,16.4%
,"POPE, AR",1123,3.1%,20.4%
,"BREMER, IA",1186,-,12.1%
,"BANKS, GA",1219,-,17.1%
,"WASHINGTON, IA",1192,0.923%,11.5%
,"CHRISTIAN, IL",1054,-,18.2%
,"LATAH, ID",1603,0.873%,10.7%
,"HART, GA",986,-,20.7%
,"SAN BENITO, CA",1308,2.2%,12.5%
,"POINSETT, AR",1335,1.2%,22%
