Session Title,Number of ED Encounters and Percent with Self-Harm Dx by State of Residence (U.S.) and Age at Time of Visit Range,,,,
Session ID,2758643,,,,
Data Model,ED Encounters,,,,
Population Base,All ED Encounters,,,,
Population Criteria Filters: These criteria are a summary and do not fully reflect the content of the exported session.,,,,,
Session Date Range,1/1/2023 - 8/27/2025 (Based On Arrival Date),,,,
Export User,Stephanie Perniciaro,,,,
Date of Export,9/19/2025,,,,
,,,,,
,,,,,
,,,Measures,Number of ED Encounters,Percent with Self-Harm Dx (%)
State of Residence (U.S.),Age at Time of Visit,Year,Month,,
,,2025,Jan,29648,0.047%
,,,Feb,27526,-
,,,Mar,29291,-
,,,Apr,29021,-
,,,May,30150,-
,,,Jun,30114,-
,,,Jul,30790,-
,,,Aug 1 – Aug 27,26831,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,70678,0.143%
,,,Feb,64894,0.146%
,,,Mar,74419,0.138%
,,,Apr,73063,0.13%
,,,May,78747,0.121%
,,,Jun,74257,0.11%
,,,Jul,76279,0.113%
,,,Aug,75652,0.108%
,,,Sep,73766,0.118%
,,,Oct,80558,0.113%
,,,Nov,77272,0.083%
,,,Dec,82292,0.09%
,,2024,Jan,79809,0.09%
,,,Feb,77012,0.096%
,,,Mar,81437,0.096%
,,,Apr,79663,0.099%
,,,May,82310,0.115%
,,,Jun,85719,0.09%
,,,Jul,88969,0.114%
,,,Aug,87791,0.103%
,,,Sep,87715,0.079%
,,,Oct,93103,0.11%
,,,Nov,100489,0.111%
,,,Dec,107021,0.093%
,,2025,Jan,109844,0.104%
,,,Feb,99328,0.099%
,,,Mar,105810,0.101%
,,,Apr,103081,0.116%
,,,May,107116,0.086%
,,,Jun,103057,0.095%
,,,Jul,106636,0.114%
,,,Aug 1 – Aug 27,92715,0.085%
Louisiana,Less than 10 Years,2023,Jan,9934,-
,,,Feb,9370,-
,,,Mar,10807,-
,,,Apr,9791,-
,,,May,10611,-
,,,Jun,8357,-
,,,Jul,8462,-
,,,Aug,9875,-
,,,Sep,10755,-
,,,Oct,12807,-
,,,Nov,14624,-
,,,Dec,14345,-
,,2024,Jan,9185,-
,,,Feb,8990,-
,,,Mar,10788,-
,,,Apr,9759,-
,,,May,10427,-
,,,Jun,8415,-
,,,Jul,8297,-
,,,Aug,9534,-
,,,Sep,9300,-
,,,Oct,10564,-
,,,Nov,12567,-
,,,Dec,14117,-
,,2025,Jan,10104,-
,,,Feb,9116,-
,,,Mar,10590,-
,,,Apr,10060,-
,,,May,10052,-
,,,Jun,8054,-
,,,Jul,7647,-
,,,Aug 1 – Aug 27,8009,-
,≥ 10 and < 15 Years,2023,Jan,3019,0.729%
,,,Feb,2835,0.529%
,,,Mar,3514,0.882%
,,,Apr,2820,0.39%
,,,May,2970,0.438%
,,,Jun,2260,-
,,,Jul,2098,-
,,,Aug,3241,0.401%
,,,Sep,3391,-
,,,Oct,3435,-
,,,Nov,3326,-
,,,Dec,3498,-
,,2024,Jan,2475,-
,,,Feb,2886,-
,,,Mar,3305,0.424%
,,,Apr,2892,0.45%
,,,May,2810,0.605%
,,,Jun,2153,-
,,,Jul,2202,-
,,,Aug,3105,-
,,,Sep,3133,0.606%
,,,Oct,3720,0.403%
,,,Nov,3127,-
,,,Dec,3174,0.473%
,,2025,Jan,2655,-
,,,Feb,3180,0.566%
,,,Mar,3355,0.477%
,,,Apr,3069,0.619%
,,,May,2656,0.565%
,,,Jun,2068,0.774%
,,,Jul,2096,0.573%
,,,Aug 1 – Aug 27,2719,0.441%
,≥ 15 and < 20 Years,2023,Jan,4543,0.704%
,,,Feb,4020,0.522%
,,,Mar,4457,0.628%
,,,Apr,4042,0.742%
,,,May,4078,0.515%
,,,Jun,3837,0.547%
,,,Jul,3845,0.364%
,,,Aug,4572,0.328%
,,,Sep,4817,0.54%
,,,Oct,4555,0.417%
,,,Nov,4491,0.245%
,,,Dec,4287,0.373%
,,2024,Jan,4068,0.59%
,,,Feb,4169,0.36%
,,,Mar,4524,0.354%
,,,Apr,4413,0.476%
,,,May,4302,0.372%
,,,Jun,3922,0.484%
,,,Jul,4065,0.394%
,,,Aug,4709,0.51%
,,,Sep,4674,0.556%
,,,Oct,5354,0.598%
,,,Nov,4831,0.58%
,,,Dec,4883,0.41%
,,2025,Jan,4548,0.528%
,,,Feb,4421,0.679%
,,,Mar,4771,0.587%
,,,Apr,4633,0.583%
,,,May,4396,0.523%
,,,Jun,3977,0.528%
,,,Jul,4046,0.445%
,,,Aug 1 – Aug 27,4238,0.566%
,≥ 20 and < 30 Years,2023,Jan,10464,0.201%
,,,Feb,9560,0.146%
,,,Mar,10582,-
,,,Apr,10264,0.224%
,,,May,11141,0.153%
,,,Jun,10735,0.149%
,,,Jul,11164,0.125%
,,,Aug,11381,0.167%
,,,Sep,10715,0.159%
,,,Oct,10698,0.14%
,,,Nov,10588,0.151%
,,,Dec,11146,0.108%
,,2024,Jan,10398,0.173%
,,,Feb,10474,0.2%
,,,Mar,11402,0.149%
,,,Apr,11543,-
,,,May,12046,0.141%
,,,Jun,11691,0.188%
,,,Jul,12275,0.138%
,,,Aug,12148,0.123%
,,,Sep,11210,0.161%
,,,Oct,12383,0.194%
,,,Nov,12063,0.091%
,,,Dec,13320,0.105%
,,2025,Jan,12266,0.163%
,,,Feb,11052,0.163%
,,,Mar,12827,0.179%
,,,Apr,12352,0.194%
,,,May,12903,0.178%
,,,Jun,12588,0.135%
,,,Jul,12809,0.172%
,,,Aug 1 – Aug 27,11416,0.123%
,≥ 30 and < 50 Years,2023,Jan,19410,0.18%
,,,Feb,17348,0.133%
,,,Mar,19576,0.143%
,,,Apr,18607,0.199%
,,,May,20043,0.13%
,,,Jun,19851,0.242%
,,,Jul,20306,0.231%
,,,Aug,20712,0.13%
,,,Sep,19554,0.082%
,,,Oct,18902,0.19%
,,,Nov,18819,0.074%
,,,Dec,20135,0.089%
,,2024,Jan,19374,0.129%
,,,Feb,18531,0.135%
,,,Mar,20246,0.138%
,,,Apr,20461,0.108%
,,,May,21311,0.084%
,,,Jun,20470,0.112%
,,,Jul,21801,0.06%
,,,Aug,21894,0.123%
,,,Sep,20150,0.099%
,,,Oct,21480,0.056%
,,,Nov,21114,0.09%
,,,Dec,22487,0.129%
,,2025,Jan,21662,0.088%
,,,Feb,19857,0.126%
,,,Mar,22717,0.097%
,,,Apr,22335,0.072%
,,,May,22806,0.11%
,,,Jun,22240,0.108%
,,,Jul,22868,0.109%
,,,Aug 1 – Aug 27,20448,0.142%
,≥ 50 and < 65 Years,2023,Jan,13465,0.111%
,,,Feb,12231,-
,,,Mar,13127,0.099%
,,,Apr,12741,-
,,,May,13893,0.13%
,,,Jun,13215,0.114%
,,,Jul,13868,0.101%
,,,Aug,14058,0.092%
,,,Sep,13334,-
,,,Oct,13012,-
,,,Nov,12717,0.086%
,,,Dec,13893,-
,,2024,Jan,13168,0.137%
,,,Feb,12487,-
,,,Mar,13386,-
,,,Apr,13436,0.089%
,,,May,13935,-
,,,Jun,13667,0.088%
,,,Jul,14189,-
,,,Aug,14452,-
,,,Sep,13446,-
,,,Oct,14289,-
,,,Nov,13407,-
,,,Dec,14535,-
,,2025,Jan,14016,0.078%
,,,Feb,13061,-
,,,Mar,14722,0.082%
,,,Apr,14218,-
,,,May,14999,0.093%
,,,Jun,14517,0.11%
,,,Jul,14869,0.121%
,,,Aug 1 – Aug 27,13207,0.106%
,65 Years or more,2023,Jan,15930,-
,,,Feb,14701,-
,,,Mar,16015,-
,,,Apr,15412,-
,,,May,16625,-
,,,Jun,15968,-
,,,Jul,16044,-
,,,Aug,16350,-
,,,Sep,15639,-
,,,Oct,15842,-
,,,Nov,15537,-
,,,Dec,17520,-
,,2024,Jan,17074,-
,,,Feb,15902,-
,,,Mar,16968,-
,,,Apr,17054,-
,,,May,17680,-
,,,Jun,17075,-
,,,Jul,18061,-
,,,Aug,18309,-
,,,Sep,17239,-
,,,Oct,18485,-
,,,Nov,17765,-
,,,Dec,20037,-
,,2025,Jan,19043,-
,,,Feb,17519,-
,,,Mar,20055,-
,,,Apr,19082,-
,,,May,20030,-
,,,Jun,19250,-
,,,Jul,19801,-
,,,Aug 1 – Aug 27,16977,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,76765,0.172%
,,,Feb,70065,0.124%
,,,Mar,78078,0.146%
,,,Apr,73677,0.157%
,,,May,79361,0.127%
,,,Jun,74223,0.155%
,,,Jul,75787,0.139%
,,,Aug,80189,0.116%
,,,Sep,78205,0.101%
,,,Oct,79251,0.115%
,,,Nov,80102,0.079%
,,,Dec,84824,0.08%
,,2024,Jan,75742,0.127%
,,,Feb,73439,0.11%
,,,Mar,80619,0.11%
,,,Apr,79558,0.101%
,,,May,82511,0.097%
,,,Jun,77393,0.115%
,,,Jul,80890,0.08%
,,,Aug,84151,0.107%
,,,Sep,79152,0.116%
,,,Oct,86275,0.107%
,,,Nov,84875,0.095%
,,,Dec,92554,0.099%
,,2025,Jan,84295,0.103%
,,,Feb,78206,0.129%
,,,Mar,89037,0.117%
,,,Apr,85749,0.113%
,,,May,87842,0.123%
,,,Jun,82694,0.116%
,,,Jul,84136,0.122%
,,,Aug 1 – Aug 27,77014,0.13%
Minnesota,Less than 10 Years,2023,Jan,6515,-
,,,Feb,6988,-
,,,Mar,8515,-
,,,Apr,8037,-
,,,May,9095,-
,,,Jun,7614,-
,,,Jul,7100,-
,,,Aug,6714,-
,,,Sep,7462,-
,,,Oct,7860,-
,,,Nov,9185,-
,,,Dec,11026,-
,,2024,Jan,9368,-
,,,Feb,9666,-
,,,Mar,10491,-
,,,Apr,8635,-
,,,May,9006,-
,,,Jun,7124,-
,,,Jul,6776,-
,,,Aug,6586,-
,,,Sep,7185,-
,,,Oct,7540,-
,,,Nov,8007,-
,,,Dec,10517,-
,,2025,Jan,10808,-
,,,Feb,8262,-
,,,Mar,8638,-
,,,Apr,7623,-
,,,May,7929,-
,,,Jun,6751,-
,,,Jul,7002,-
,,,Aug 1 – Aug 27,6092,-
,≥ 10 and < 15 Years,2023,Jan,2081,1.4%
,,,Feb,2174,0.966%
,,,Mar,2280,1.3%
,,,Apr,2310,1.5%
,,,May,2882,1.1%
,,,Jun,2237,0.894%
,,,Jul,2182,0.733%
,,,Aug,2039,0.883%
,,,Sep,2616,0.573%
,,,Oct,2514,0.994%
,,,Nov,2364,0.804%
,,,Dec,2652,0.98%
,,2024,Jan,2672,0.674%
,,,Feb,2923,0.684%
,,,Mar,2772,0.685%
,,,Apr,2693,0.891%
,,,May,2842,1.2%
,,,Jun,2099,0.81%
,,,Jul,2217,0.857%
,,,Aug,2255,0.931%
,,,Sep,2973,0.706%
,,,Oct,2759,0.725%
,,,Nov,2647,0.793%
,,,Dec,2798,0.572%
,,2025,Jan,2984,0.637%
,,,Feb,2511,0.637%
,,,Mar,2489,0.804%
,,,Apr,2553,1.1%
,,,May,2846,0.668%
,,,Jun,2159,0.509%
,,,Jul,2211,0.814%
,,,Aug 1 – Aug 27,1947,1.1%
,≥ 15 and < 20 Years,2023,Jan,3459,1.4%
,,,Feb,3454,1.4%
,,,Mar,3584,1.7%
,,,Apr,3512,1.5%
,,,May,3930,1.1%
,,,Jun,3622,1.2%
,,,Jul,3652,1.1%
,,,Aug,3701,0.784%
,,,Sep,4397,1.1%
,,,Oct,4042,1.1%
,,,Nov,3773,1.2%
,,,Dec,4098,0.952%
,,2024,Jan,3967,1.1%
,,,Feb,4029,0.844%
,,,Mar,3848,1.2%
,,,Apr,3863,1.3%
,,,May,4123,1.3%
,,,Jun,3668,1.1%
,,,Jul,3942,0.888%
,,,Aug,3969,1%
,,,Sep,4540,1%
,,,Oct,4429,1%
,,,Nov,4099,1.4%
,,,Dec,4259,1.1%
,,2025,Jan,4334,0.992%
,,,Feb,3621,1%
,,,Mar,3915,1.2%
,,,Apr,3875,1.4%
,,,May,4090,1.3%
,,,Jun,3734,0.884%
,,,Jul,3990,1.2%
,,,Aug 1 – Aug 27,3587,1.4%
,≥ 20 and < 30 Years,2023,Jan,8538,0.539%
,,,Feb,8277,0.471%
,,,Mar,9098,0.528%
,,,Apr,8754,0.514%
,,,May,9380,0.533%
,,,Jun,9427,0.339%
,,,Jul,9727,0.452%
,,,Aug,9857,0.365%
,,,Sep,9474,0.391%
,,,Oct,9491,0.474%
,,,Nov,9162,0.502%
,,,Dec,9793,0.562%
,,2024,Jan,9543,0.367%
,,,Feb,9123,0.395%
,,,Mar,9850,0.437%
,,,Apr,9021,0.521%
,,,May,9875,0.466%
,,,Jun,9546,0.398%
,,,Jul,9915,0.464%
,,,Aug,9831,0.407%
,,,Sep,9968,0.371%
,,,Oct,10081,0.446%
,,,Nov,9503,0.442%
,,,Dec,9890,0.364%
,,2025,Jan,9525,0.409%
,,,Feb,8638,0.394%
,,,Mar,9551,0.387%
,,,Apr,9410,0.446%
,,,May,9822,0.54%
,,,Jun,9696,0.464%
,,,Jul,10378,0.405%
,,,Aug 1 – Aug 27,9271,0.507%
,≥ 30 and < 50 Years,2023,Jan,16946,0.307%
,,,Feb,15932,0.239%
,,,Mar,18284,0.263%
,,,Apr,17167,0.303%
,,,May,18676,0.262%
,,,Jun,18256,0.246%
,,,Jul,18885,0.212%
,,,Aug,19459,0.2%
,,,Sep,18799,0.17%
,,,Oct,18745,0.309%
,,,Nov,18321,0.289%
,,,Dec,19263,0.223%
,,2024,Jan,19120,0.251%
,,,Feb,18517,0.248%
,,,Mar,19282,0.233%
,,,Apr,18571,0.253%
,,,May,19290,0.244%
,,,Jun,19022,0.247%
,,,Jul,19990,0.29%
,,,Aug,19768,0.228%
,,,Sep,19459,0.226%
,,,Oct,19030,0.21%
,,,Nov,18577,0.248%
,,,Dec,20088,0.254%
,,2025,Jan,20119,0.239%
,,,Feb,16880,0.195%
,,,Mar,19274,0.239%
,,,Apr,18673,0.252%
,,,May,19452,0.283%
,,,Jun,19450,0.247%
,,,Jul,21142,0.265%
,,,Aug 1 – Aug 27,18677,0.236%
,≥ 50 and < 65 Years,2023,Jan,11957,0.117%
,,,Feb,11347,0.15%
,,,Mar,12502,-
,,,Apr,11929,0.143%
,,,May,13004,0.161%
,,,Jun,12667,0.158%
,,,Jul,13325,0.143%
,,,Aug,13420,-
,,,Sep,12922,0.155%
,,,Oct,12964,0.139%
,,,Nov,12412,0.113%
,,,Dec,13526,0.133%
,,2024,Jan,12988,0.085%
,,,Feb,12309,0.13%
,,,Mar,12732,0.11%
,,,Apr,12786,0.094%
,,,May,13423,0.164%
,,,Jun,12960,0.085%
,,,Jul,13657,0.117%
,,,Aug,13541,0.103%
,,,Sep,13156,0.175%
,,,Oct,12973,0.177%
,,,Nov,12345,0.186%
,,,Dec,13587,0.125%
,,2025,Jan,13747,0.095%
,,,Feb,11751,0.128%
,,,Mar,12919,0.124%
,,,Apr,12853,0.124%
,,,May,13362,0.127%
,,,Jun,13376,0.187%
,,,Jul,13961,0.143%
,,,Aug 1 – Aug 27,12207,0.156%
,65 Years or more,2023,Jan,17457,-
,,,Feb,16712,-
,,,Mar,18386,-
,,,Apr,18272,-
,,,May,20186,-
,,,Jun,19529,-
,,,Jul,20062,-
,,,Aug,20551,0.054%
,,,Sep,19998,-
,,,Oct,20382,0.064%
,,,Nov,20018,-
,,,Dec,21433,-
,,2024,Jan,20143,-
,,,Feb,19249,-
,,,Mar,20373,-
,,,Apr,20456,-
,,,May,22316,-
,,,Jun,21542,-
,,,Jul,22486,-
,,,Aug,22180,-
,,,Sep,21613,-
,,,Oct,21500,-
,,,Nov,20102,-
,,,Dec,22659,-
,,2025,Jan,22558,-
,,,Feb,19842,0.06%
,,,Mar,22036,-
,,,Apr,21232,-
,,,May,22882,-
,,,Jun,22365,0.058%
,,,Jul,23499,-
,,,Aug 1 – Aug 27,20327,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,66953,0.296%
,,,Feb,64884,0.257%
,,,Mar,72649,0.271%
,,,Apr,69981,0.293%
,,,May,77153,0.254%
,,,Jun,73352,0.224%
,,,Jul,74933,0.219%
,,,Aug,75741,0.186%
,,,Sep,75669,0.214%
,,,Oct,75998,0.266%
,,,Nov,75235,0.241%
,,,Dec,81792,0.229%
,,2024,Jan,77801,0.211%
,,,Feb,75816,0.206%
,,,Mar,79348,0.219%
,,,Apr,76025,0.241%
,,,May,80875,0.257%
,,,Jun,75961,0.215%
,,,Jul,78983,0.23%
,,,Aug,78130,0.215%
,,,Sep,78894,0.223%
,,,Oct,78312,0.229%
,,,Nov,75280,0.258%
,,,Dec,83798,0.205%
,,2025,Jan,84075,0.197%
,,,Feb,71505,0.206%
,,,Mar,78822,0.217%
,,,Apr,76219,0.256%
,,,May,80383,0.258%
,,,Jun,77531,0.227%
,,,Jul,82183,0.23%
,,,Aug 1 – Aug 27,72108,0.265%
Wisconsin,Less than 10 Years,2023,Jan,9677,-
,,,Feb,9718,-
,,,Mar,11339,-
,,,Apr,10233,-
,,,May,10980,-
,,,Jun,9425,-
,,,Jul,8505,-
,,,Aug,8136,-
,,,Sep,9103,-
,,,Oct,10712,-
,,,Nov,11774,-
,,,Dec,14952,-
,,2024,Jan,11095,-
,,,Feb,11401,-
,,,Mar,12473,-
,,,Apr,10929,-
,,,May,10952,-
,,,Jun,8716,-
,,,Jul,8255,-
,,,Aug,8284,-
,,,Sep,9397,-
,,,Oct,9547,-
,,,Nov,10293,-
,,,Dec,12355,-
,,2025,Jan,14022,-
,,,Feb,11991,-
,,,Mar,10885,-
,,,Apr,10327,-
,,,May,10261,-
,,,Jun,8864,-
,,,Jul,8454,-
,,,Aug 1 – Aug 27,6640,-
,≥ 10 and < 15 Years,2023,Jan,2810,0.925%
,,,Feb,2792,1.1%
,,,Mar,3000,1.2%
,,,Apr,2997,0.801%
,,,May,3328,0.631%
,,,Jun,2571,0.661%
,,,Jul,2363,0.677%
,,,Aug,2284,0.832%
,,,Sep,2769,0.433%
,,,Oct,2779,1%
,,,Nov,2663,0.789%
,,,Dec,2970,0.37%
,,2024,Jan,2823,0.85%
,,,Feb,3142,0.7%
,,,Mar,3217,0.901%
,,,Apr,3064,0.881%
,,,May,3241,0.463%
,,,Jun,2461,0.772%
,,,Jul,2327,0.902%
,,,Aug,2292,1%
,,,Sep,3364,0.654%
,,,Oct,3350,0.597%
,,,Nov,2983,0.704%
,,,Dec,3111,0.514%
,,2025,Jan,3525,0.312%
,,,Feb,3178,0.346%
,,,Mar,3039,0.526%
,,,Apr,3078,1%
,,,May,3243,0.555%
,,,Jun,2574,0.622%
,,,Jul,2350,0.979%
,,,Aug 1 – Aug 27,1702,0.94%
,≥ 15 and < 20 Years,2023,Jan,3920,1.1%
,,,Feb,3606,1.1%
,,,Mar,3906,0.998%
,,,Apr,3899,1.3%
,,,May,4096,1.2%
,,,Jun,3597,0.862%
,,,Jul,3616,0.691%
,,,Aug,3722,0.725%
,,,Sep,4360,0.826%
,,,Oct,4173,0.911%
,,,Nov,3956,0.961%
,,,Dec,4153,0.602%
,,2024,Jan,4067,0.934%
,,,Feb,4091,0.953%
,,,Mar,3856,1.4%
,,,Apr,4117,1.1%
,,,May,4121,1.3%
,,,Jun,3597,1.2%
,,,Jul,3662,1.2%
,,,Aug,3788,1.1%
,,,Sep,4521,0.863%
,,,Oct,4565,0.789%
,,,Nov,4332,0.877%
,,,Dec,4400,0.864%
,,2025,Jan,4400,0.932%
,,,Feb,4113,0.705%
,,,Mar,4068,1%
,,,Apr,4130,1.1%
,,,May,4040,1.1%
,,,Jun,3599,1%
,,,Jul,3973,1.1%
,,,Aug 1 – Aug 27,2523,1.3%
,≥ 20 and < 30 Years,2023,Jan,8979,0.434%
,,,Feb,8055,0.422%
,,,Mar,9057,0.276%
,,,Apr,8595,0.361%
,,,May,9029,0.432%
,,,Jun,8897,0.303%
,,,Jul,9190,0.294%
,,,Aug,9152,0.339%
,,,Sep,8878,0.259%
,,,Oct,8876,0.315%
,,,Nov,8543,0.269%
,,,Dec,9042,0.276%
,,2024,Jan,8518,0.317%
,,,Feb,8208,0.426%
,,,Mar,8662,0.266%
,,,Apr,8484,0.318%
,,,May,8913,0.426%
,,,Jun,8556,0.339%
,,,Jul,9111,0.373%
,,,Aug,9119,0.329%
,,,Sep,8987,0.289%
,,,Oct,9325,0.279%
,,,Nov,8692,0.23%
,,,Dec,9608,0.271%
,,2025,Jan,9440,0.169%
,,,Feb,8364,0.239%
,,,Mar,8975,0.379%
,,,Apr,8909,0.37%
,,,May,9062,0.397%
,,,Jun,8858,0.474%
,,,Jul,9435,0.413%
,,,Aug 1 – Aug 27,5540,0.433%
,≥ 30 and < 50 Years,2023,Jan,16856,0.255%
,,,Feb,15536,0.206%
,,,Mar,17513,0.274%
,,,Apr,16628,0.253%
,,,May,17857,0.202%
,,,Jun,17372,0.155%
,,,Jul,18026,0.166%
,,,Aug,17942,0.128%
,,,Sep,17502,0.183%
,,,Oct,17402,0.207%
,,,Nov,17003,0.229%
,,,Dec,18048,0.166%
,,2024,Jan,17531,0.205%
,,,Feb,16892,0.136%
,,,Mar,17879,0.168%
,,,Apr,17154,0.187%
,,,May,17648,0.164%
,,,Jun,17208,0.25%
,,,Jul,18212,0.242%
,,,Aug,18351,0.196%
,,,Sep,17566,0.171%
,,,Oct,17888,0.218%
,,,Nov,17043,0.153%
,,,Dec,18298,0.219%
,,2025,Jan,19109,0.183%
,,,Feb,16901,0.178%
,,,Mar,18712,0.214%
,,,Apr,17866,0.185%
,,,May,18219,0.192%
,,,Jun,17952,0.228%
,,,Jul,19179,0.151%
,,,Aug 1 – Aug 27,11110,0.18%
,≥ 50 and < 65 Years,2023,Jan,12613,-
,,,Feb,11490,0.113%
,,,Mar,13283,0.173%
,,,Apr,12568,0.095%
,,,May,13638,0.147%
,,,Jun,13465,0.119%
,,,Jul,13721,0.117%
,,,Aug,13549,0.155%
,,,Sep,12963,0.162%
,,,Oct,12981,0.123%
,,,Nov,12843,0.117%
,,,Dec,13515,0.089%
,,2024,Jan,13465,-
,,,Feb,12844,0.086%
,,,Mar,13149,0.099%
,,,Apr,12795,0.109%
,,,May,13425,0.089%
,,,Jun,12981,-
,,,Jul,13641,0.117%
,,,Aug,13352,0.135%
,,,Sep,13061,-
,,,Oct,13265,0.106%
,,,Nov,12254,0.106%
,,,Dec,13408,0.119%
,,2025,Jan,13887,0.144%
,,,Feb,12923,0.155%
,,,Mar,13598,0.11%
,,,Apr,13175,0.091%
,,,May,13509,0.178%
,,,Jun,13522,0.148%
,,,Jul,13987,0.129%
,,,Aug 1 – Aug 27,7975,0.201%
,65 Years or more,2023,Jan,17948,-
,,,Feb,15996,-
,,,Mar,18121,-
,,,Apr,18020,-
,,,May,19212,-
,,,Jun,18765,-
,,,Jul,19446,-
,,,Aug,19174,-
,,,Sep,18558,-
,,,Oct,18904,-
,,,Nov,18973,-
,,,Dec,20747,-
,,2024,Jan,19375,-
,,,Feb,18045,-
,,,Mar,19095,-
,,,Apr,19207,-
,,,May,20140,0.06%
,,,Jun,19667,-
,,,Jul,20635,-
,,,Aug,20281,-
,,,Sep,19747,-
,,,Oct,20201,-
,,,Nov,19130,-
,,,Dec,21338,-
,,2025,Jan,21791,-
,,,Feb,19666,-
,,,Mar,21269,-
,,,Apr,20742,-
,,,May,21704,-
,,,Jun,21352,-
,,,Jul,22359,-
,,,Aug 1 – Aug 27,12577,-
,No value,2023,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2024,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug,10 or fewer,-
,,,Sep,10 or fewer,-
,,,Oct,10 or fewer,-
,,,Nov,10 or fewer,-
,,,Dec,10 or fewer,-
,,2025,Jan,10 or fewer,-
,,,Feb,10 or fewer,-
,,,Mar,10 or fewer,-
,,,Apr,10 or fewer,-
,,,May,10 or fewer,-
,,,Jun,10 or fewer,-
,,,Jul,10 or fewer,-
,,,Aug 1 – Aug 27,10 or fewer,-
,Total,2023,Jan,72803,0.234%
,,,Feb,67193,0.229%
,,,Mar,76219,0.234%
,,,Apr,72940,0.225%
,,,May,78140,0.219%
,,,Jun,74092,0.167%
,,,Jul,74867,0.167%
,,,Aug,73959,0.17%
,,,Sep,74133,0.167%
,,,Oct,75827,0.195%
,,,Nov,75755,0.183%
,,,Dec,83427,0.134%
,,2024,Jan,76874,0.178%
