,,,≥ 18 and < 50,0.337%,37.2%,33871
,,,≥ 50 and < 65,0.721%,46.5%,13596
,,,65 or more,1%,53.3%,24849
,,,No value,-,-,10 or fewer
,,,Total,0.905%,44.2%,110907
,Apr 7 – Apr 13,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Arkansas,Less than 1,-,78.2%,142
,,,≥ 1 and < 5,-,71.5%,267
,,,≥ 5 and < 18,-,61.9%,215
,,,≥ 18 and < 50,-,51.2%,205
,,,≥ 50 and < 65,-,58.2%,91
,,,65 or more,-,62.1%,206
,,,No value,-,-,10 or fewer
,,,Total,0.977%,64%,1126
,,Delaware,Less than 1,-,83.3%,42
,,,≥ 1 and < 5,-,82.2%,129
,,,≥ 5 and < 18,-,63%,127
,,,≥ 18 and < 50,-,61.4%,145
,,,≥ 50 and < 65,-,57.4%,61
,,,65 or more,-,67.6%,102
,,,No value,-,-,10 or fewer
,,,Total,-,68.3%,606
,,Wyoming,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,78.6%,14
,,,≥ 5 and < 18,-,-,15
,,,≥ 18 and < 50,-,74.2%,31
,,,≥ 50 and < 65,-,-,12
,,,65 or more,-,58.6%,29
,,,No value,-,-,10 or fewer
,,,Total,-,70.1%,107
,,Montana,Less than 1,-,56.5%,23
,,,≥ 1 and < 5,-,46.2%,26
,,,≥ 5 and < 18,-,-,22
,,,≥ 18 and < 50,-,51.4%,35
,,,≥ 50 and < 65,-,47.8%,23
,,,65 or more,-,63.5%,63
,,,No value,-,-,10 or fewer
,,,Total,-,52.6%,192
,,Kentucky,Less than 1,-,50.6%,172
,,,≥ 1 and < 5,-,47.3%,281
,,,≥ 5 and < 18,-,40.4%,265
,,,≥ 18 and < 50,-,45.4%,434
,,,≥ 50 and < 65,-,43.7%,247
,,,65 or more,-,51.7%,484
,,,No value,-,-,10 or fewer
,,,Total,-,46.8%,1883
,,Illinois,Less than 1,8.9%,75.5%,257
,,,≥ 1 and < 5,2.8%,63.8%,671
,,,≥ 5 and < 18,-,55.3%,915
,,,≥ 18 and < 50,0.886%,55.5%,1241
,,,≥ 50 and < 65,-,58.3%,542
,,,65 or more,1.5%,64%,1038
,,,No value,-,-,10 or fewer
,,,Total,1.7%,60%,4664
,,West Virginia,Less than 1,-,83.3%,48
,,,≥ 1 and < 5,-,76.9%,91
,,,≥ 5 and < 18,-,63.3%,128
,,,≥ 18 and < 50,-,69.4%,242
,,,≥ 50 and < 65,-,60.8%,125
,,,65 or more,-,65.3%,265
,,,No value,-,-,10 or fewer
,,,Total,1.4%,67.6%,899
,,Iowa,Less than 1,-,62.1%,95
,,,≥ 1 and < 5,-,54%,202
,,,≥ 5 and < 18,-,53.1%,130
,,,≥ 18 and < 50,-,60.2%,211
,,,≥ 50 and < 65,-,71.9%,96
,,,65 or more,-,69%,216
,,,No value,-,-,10 or fewer
,,,Total,2.6%,61.3%,950
,,Wisconsin,Less than 1,-,49.3%,150
,,,≥ 1 and < 5,3.5%,40.3%,345
,,,≥ 5 and < 18,-,42.1%,387
,,,≥ 18 and < 50,-,54%,639
,,,≥ 50 and < 65,-,52.4%,248
,,,65 or more,-,67.5%,419
,,,No value,-,-,10 or fewer
,,,Total,1.5%,51.8%,2188
,,South Dakota,Less than 1,-,-,19
,,,≥ 1 and < 5,-,60.9%,23
,,,≥ 5 and < 18,-,-,26
,,,≥ 18 and < 50,-,66.7%,57
,,,≥ 50 and < 65,-,62.5%,24
,,,65 or more,-,83.9%,56
,,,No value,-,-,10 or fewer
,,,Total,-,63.9%,205
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Colorado,Less than 1,-,47.3%,275
,,,≥ 1 and < 5,2.8%,32.3%,648
,,,≥ 5 and < 18,-,25.7%,634
,,,≥ 18 and < 50,-,32.8%,711
,,,≥ 50 and < 65,-,56.6%,242
,,,65 or more,3.9%,63.6%,360
,,,No value,-,-,10 or fewer
,,,Total,1.7%,38.4%,2870
,,North Dakota,Less than 1,-,90.5%,21
,,,≥ 1 and < 5,-,60.9%,46
,,,≥ 5 and < 18,-,53.4%,58
,,,≥ 18 and < 50,-,48%,102
,,,≥ 50 and < 65,-,46%,50
,,,65 or more,-,66.7%,90
,,,No value,-,-,10 or fewer
,,,Total,-,57.2%,367
,,Minnesota,Less than 1,-,72.7%,110
,,,≥ 1 and < 5,-,64.3%,269
,,,≥ 5 and < 18,-,49.4%,344
,,,≥ 18 and < 50,-,53.1%,642
,,,≥ 50 and < 65,-,60.2%,256
,,,65 or more,2.7%,62%,450
,,,No value,-,-,10 or fewer
,,,Total,1.5%,57.8%,2071
,,Pennsylvania,Less than 1,4.8%,63.9%,230
,,,≥ 1 and < 5,-,58.6%,519
,,,≥ 5 and < 18,-,50.5%,743
,,,≥ 18 and < 50,-,52.2%,1570
,,,≥ 50 and < 65,-,58.2%,660
,,,65 or more,1.2%,64.3%,1448
,,,No value,-,-,10 or fewer
,,,Total,0.812%,57.3%,5170
,,Oklahoma,Less than 1,-,58.3%,115
,,,≥ 1 and < 5,-,45.8%,227
,,,≥ 5 and < 18,-,26.8%,287
,,,≥ 18 and < 50,-,24.9%,353
,,,≥ 50 and < 65,-,40.8%,152
,,,65 or more,-,46.2%,288
,,,No value,-,-,10 or fewer
,,,Total,0.774%,37.3%,1422
,,Nevada,Less than 1,-,41.7%,36
,,,≥ 1 and < 5,-,31.1%,90
,,,≥ 5 and < 18,-,29.7%,64
,,,≥ 18 and < 50,-,56.8%,111
,,,≥ 50 and < 65,-,69.5%,59
,,,65 or more,-,62.4%,85
,,,No value,-,-,10 or fewer
,,,Total,-,49.2%,445
,,Maryland,Less than 1,-,70.4%,81
,,,≥ 1 and < 5,-,64.7%,201
,,,≥ 5 and < 18,-,49%,202
,,,≥ 18 and < 50,-,49.5%,491
,,,≥ 50 and < 65,-,44.5%,236
,,,65 or more,-,61.9%,396
,,,No value,-,-,10 or fewer
,,,Total,-,54.7%,1607
,,Nebraska,Less than 1,-,80.8%,26
,,,≥ 1 and < 5,-,56.5%,62
,,,≥ 5 and < 18,-,54.4%,68
,,,≥ 18 and < 50,-,48.1%,162
,,,≥ 50 and < 65,-,59%,61
,,,65 or more,-,62.6%,131
,,,No value,-,-,10 or fewer
,,,Total,2.7%,56.7%,510
,,Idaho,Less than 1,-,66%,47
,,,≥ 1 and < 5,-,51.9%,79
,,,≥ 5 and < 18,-,23%,100
,,,≥ 18 and < 50,-,21.8%,142
,,,≥ 50 and < 65,-,36.6%,71
,,,65 or more,-,48.9%,141
,,,No value,-,-,10 or fewer
,,,Total,3.3%,38.1%,580
,,Connecticut,Less than 1,-,53.3%,122
,,,≥ 1 and < 5,-,43.6%,257
,,,≥ 5 and < 18,-,37.4%,369
,,,≥ 18 and < 50,-,51.6%,589
,,,≥ 50 and < 65,-,57.6%,276
,,,65 or more,-,68.5%,502
,,,No value,-,-,10 or fewer
,,,Total,0.757%,53%,2115
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New York,Less than 1,-,51.7%,201
,,,≥ 1 and < 5,-,49.8%,472
,,,≥ 5 and < 18,-,41.1%,596
,,,≥ 18 and < 50,-,51.7%,1437
,,,≥ 50 and < 65,-,64.2%,707
,,,65 or more,0.914%,66.9%,1422
,,,No value,-,-,10 or fewer
,,,Total,0.641%,56.5%,4836
,,Vermont,Less than 1,-,-,11
,,,≥ 1 and < 5,-,-,14
,,,≥ 5 and < 18,-,-,20
,,,≥ 18 and < 50,-,53.7%,41
,,,≥ 50 and < 65,-,56%,25
,,,65 or more,-,69.8%,63
,,,No value,-,-,10 or fewer
,,,Total,-,56.9%,174
,,Florida,Less than 1,2.7%,63.8%,511
,,,≥ 1 and < 5,1.6%,50.7%,1522
,,,≥ 5 and < 18,-,44.6%,2260
,,,≥ 18 and < 50,-,49.3%,2751
,,,≥ 50 and < 65,1.4%,54.4%,1127
,,,65 or more,0.622%,61%,2090
,,,No value,-,-,10 or fewer
,,,Total,0.799%,52.1%,10261
,,Louisiana,Less than 1,-,74.4%,176
,,,≥ 1 and < 5,-,54.7%,287
,,,≥ 5 and < 18,-,22.5%,346
,,,≥ 18 and < 50,-,19.3%,683
,,,≥ 50 and < 65,-,30.4%,247
,,,65 or more,-,38.4%,370
,,,No value,-,-,10 or fewer
,,,Total,-,33.9%,2109
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,13
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,17
,,,No value,-,-,10 or fewer
,,,Total,-,50%,48
,,Indiana,Less than 1,-,71.4%,98
,,,≥ 1 and < 5,-,53.7%,229
,,,≥ 5 and < 18,-,27.3%,278
,,,≥ 18 and < 50,-,29.6%,669
,,,≥ 50 and < 65,-,40%,295
,,,65 or more,-,50.1%,549
,,,No value,-,-,10 or fewer
,,,Total,0.897%,40.6%,2118
,,Texas,Less than 1,2.4%,54.6%,537
,,,≥ 1 and < 5,1.1%,52.1%,1126
,,,≥ 5 and < 18,-,34.6%,1507
,,,≥ 18 and < 50,-,31.5%,2194
,,,≥ 50 and < 65,-,44.3%,873
,,,65 or more,0.682%,52%,1760
,,,No value,-,-,10 or fewer
,,,Total,0.588%,42.4%,7997
,,Oregon,Less than 1,-,20.7%,58
,,,≥ 1 and < 5,-,17.5%,137
,,,≥ 5 and < 18,-,18.3%,208
,,,≥ 18 and < 50,-,19%,306
,,,≥ 50 and < 65,-,18.9%,127
,,,65 or more,-,36.9%,217
,,,No value,-,-,10 or fewer
,,,Total,-,22.4%,1053
,,Missouri,Less than 1,-,78.6%,28
,,,≥ 1 and < 5,-,67.6%,34
,,,≥ 5 and < 18,-,55.8%,43
,,,≥ 18 and < 50,-,36.3%,146
,,,≥ 50 and < 65,-,43.5%,92
,,,65 or more,-,63.2%,174
,,,No value,-,-,10 or fewer
,,,Total,2.1%,52.6%,517
,,Puerto Rico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,14
,,South Carolina,Less than 1,-,67.6%,145
,,,≥ 1 and < 5,-,55.2%,339
,,,≥ 5 and < 18,-,47.9%,443
,,,≥ 18 and < 50,-,49.1%,1063
,,,≥ 50 and < 65,-,55.7%,438
,,,65 or more,-,58.4%,688
,,,No value,-,-,10 or fewer
,,,Total,0.513%,53.4%,3116
,,North Carolina,Less than 1,-,62.1%,214
,,,≥ 1 and < 5,-,48.3%,447
,,,≥ 5 and < 18,-,36.8%,633
,,,≥ 18 and < 50,-,34.4%,1350
,,,≥ 50 and < 65,-,43.2%,570
,,,65 or more,-,48.1%,1138
,,,No value,-,-,10 or fewer
,,,Total,0.46%,42.3%,4352
,,Georgia,Less than 1,-,34.7%,369
,,,≥ 1 and < 5,-,34.8%,660
,,,≥ 5 and < 18,-,27.2%,687
,,,≥ 18 and < 50,-,49%,925
,,,≥ 50 and < 65,-,54.2%,391
,,,65 or more,-,59.5%,617
,,,No value,-,-,10 or fewer
,,,Total,0.767%,43.2%,3649
,,Arizona,Less than 1,-,38.3%,47
,,,≥ 1 and < 5,-,32.7%,113
,,,≥ 5 and < 18,-,41%,134
,,,≥ 18 and < 50,-,56.6%,265
,,,≥ 50 and < 65,-,62.2%,98
,,,65 or more,-,69%,268
,,,No value,-,-,10 or fewer
,,,Total,-,54.7%,925
,,California,Less than 1,-,34.7%,216
,,,≥ 1 and < 5,-,35.7%,479
,,,≥ 5 and < 18,-,26.5%,514
,,,≥ 18 and < 50,-,26.1%,1228
,,,≥ 50 and < 65,-,34.3%,516
,,,65 or more,-,48.3%,1013
,,,No value,-,-,10 or fewer
,,,Total,0.353%,34.5%,3966
,,Tennessee,Less than 1,-,65%,100
,,,≥ 1 and < 5,-,41.9%,203
,,,≥ 5 and < 18,-,22.3%,274
,,,≥ 18 and < 50,-,33.3%,321
,,,≥ 50 and < 65,-,40.6%,155
,,,65 or more,-,53.9%,243
,,,No value,-,-,10 or fewer
,,,Total,0.926%,39.5%,1296
,,Washington,Less than 1,-,38.2%,34
,,,≥ 1 and < 5,-,20.7%,92
,,,≥ 5 and < 18,-,22.2%,126
,,,≥ 18 and < 50,-,26.4%,197
,,,≥ 50 and < 65,-,29.2%,72
,,,65 or more,-,45.4%,183
,,,No value,-,-,10 or fewer
,,,Total,-,30.7%,704
,,Alabama,Less than 1,-,-,16
,,,≥ 1 and < 5,-,66.7%,33
,,,≥ 5 and < 18,-,43.8%,48
,,,≥ 18 and < 50,-,33.7%,172
,,,≥ 50 and < 65,-,49.1%,55
,,,65 or more,-,54.7%,117
,,,No value,-,-,10 or fewer
,,,Total,-,45.8%,441
,,Utah,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,58.8%,51
,,,≥ 50 and < 65,-,86.7%,15
,,,65 or more,-,-,19
,,,No value,-,-,10 or fewer
,,,Total,-,59.4%,96
,,Michigan,Less than 1,5.8%,37.4%,190
,,,≥ 1 and < 5,-,37.1%,407
,,,≥ 5 and < 18,-,28.3%,523
,,,≥ 18 and < 50,-,28.9%,1154
,,,≥ 50 and < 65,-,36.6%,494
,,,65 or more,1.7%,51.4%,909
,,,No value,-,-,10 or fewer
,,,Total,1.1%,36.7%,3677
,,Mississippi,Less than 1,-,61%,136
,,,≥ 1 and < 5,-,43.2%,294
,,,≥ 5 and < 18,-,18.5%,330
,,,≥ 18 and < 50,-,13.5%,623
,,,≥ 50 and < 65,-,20.3%,276
,,,65 or more,-,21.7%,405
,,,No value,-,-,10 or fewer
,,,Total,-,24.2%,2064
,,Virginia,Less than 1,-,50%,214
,,,≥ 1 and < 5,-,36.9%,458
,,,≥ 5 and < 18,-,27.1%,641
,,,≥ 18 and < 50,-,23.3%,1585
,,,≥ 50 and < 65,-,35.6%,686
,,,65 or more,-,43.1%,1167
,,,No value,-,-,10 or fewer
,,,Total,0.316%,33%,4751
,,Massachusetts,Less than 1,-,48.2%,114
,,,≥ 1 and < 5,-,33.2%,217
,,,≥ 5 and < 18,-,36.3%,366
,,,≥ 18 and < 50,-,25.8%,651
,,,≥ 50 and < 65,-,36.5%,241
,,,65 or more,-,38.5%,517
,,,No value,-,-,10 or fewer
,,,Total,-,34%,2106
,,Armed Forces Pacific,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New Mexico,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,19
,,,≥ 5 and < 18,-,-,21
,,,≥ 18 and < 50,-,-,64
,,,≥ 50 and < 65,-,-,31
,,,65 or more,-,28.3%,60
,,,No value,-,-,10 or fewer
,,,Total,-,22.1%,204
,,District of Columbia,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,38
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,35%,60
,,Maine,Less than 1,-,61.5%,26
,,,≥ 1 and < 5,-,44.7%,38
,,,≥ 5 and < 18,-,-,55
,,,≥ 18 and < 50,-,19.8%,121
,,,≥ 50 and < 65,-,21.3%,61
,,,65 or more,-,13.7%,131
,,,No value,-,-,10 or fewer
,,,Total,-,21.8%,432
,,New Hampshire,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,12
,,,≥ 5 and < 18,-,-,19
,,,≥ 18 and < 50,-,38.8%,49
,,,≥ 50 and < 65,-,-,21
,,,65 or more,-,31.3%,64
,,,No value,-,-,10 or fewer
,,,Total,-,34.5%,171
,,Hawaii,Less than 1,-,45.3%,53
,,,≥ 1 and < 5,-,17.5%,120
,,,≥ 5 and < 18,-,12.3%,154
,,,≥ 18 and < 50,-,9.2%,217
,,,≥ 50 and < 65,-,-,83
,,,65 or more,-,17.9%,168
,,,No value,-,-,10 or fewer
,,,Total,-,15.3%,795
,,Kansas,Less than 1,-,-,13
,,,≥ 1 and < 5,-,38.6%,44
,,,≥ 5 and < 18,-,20.9%,91
,,,≥ 18 and < 50,-,22.9%,179
,,,≥ 50 and < 65,-,39.1%,64
,,,65 or more,-,42.4%,139
,,,No value,-,-,10 or fewer
,,,Total,-,31.5%,530
,,None of the above,Less than 1,1.8%,28.2%,614
,,,≥ 1 and < 5,0.921%,20.8%,1628
,,,≥ 5 and < 18,-,14%,2186
,,,≥ 18 and < 50,-,18%,4533
,,,≥ 50 and < 65,0.752%,26.8%,1861
,,,65 or more,0.802%,34.7%,3241
,,,No value,-,-,10 or fewer
,,,Total,0.562%,23.2%,14063
,,Total,Less than 1,3.2%,53.7%,6158
,,,≥ 1 and < 5,1.4%,44.7%,13885
,,,≥ 5 and < 18,0.278%,34.7%,17621
,,,≥ 18 and < 50,0.26%,36.5%,31146
,,,≥ 50 and < 65,0.722%,44.6%,13166
,,,65 or more,0.942%,52.4%,24534
,,,No value,-,-,10 or fewer
,,,Total,0.804%,42.9%,106511
,Apr 14 – Apr 20,Armed Forces America,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Arkansas,Less than 1,-,79.8%,124
,,,≥ 1 and < 5,-,78.4%,236
,,,≥ 5 and < 18,-,59.7%,233
,,,≥ 18 and < 50,-,47.8%,226
,,,≥ 50 and < 65,-,54.2%,83
,,,65 or more,-,51.2%,168
,,,No value,-,-,10 or fewer
,,,Total,-,61.9%,1070
,,Delaware,Less than 1,-,80.6%,36
,,,≥ 1 and < 5,-,78.7%,122
,,,≥ 5 and < 18,-,58.3%,108
,,,≥ 18 and < 50,-,48.6%,111
,,,≥ 50 and < 65,-,55.2%,58
,,,65 or more,-,57.7%,111
,,,No value,-,-,10 or fewer
,,,Total,-,61.9%,546
,,Wyoming,Less than 1,-,100%,11
,,,≥ 1 and < 5,-,81.3%,16
,,,≥ 5 and < 18,-,-,18
,,,≥ 18 and < 50,-,85.7%,21
,,,≥ 50 and < 65,-,-,13
,,,65 or more,-,54.2%,24
,,,No value,-,-,10 or fewer
,,,Total,-,72.8%,103
,,Montana,Less than 1,-,-,16
,,,≥ 1 and < 5,-,31.4%,35
,,,≥ 5 and < 18,-,-,24
,,,≥ 18 and < 50,-,31.1%,45
,,,≥ 50 and < 65,-,66.7%,18
,,,65 or more,-,52.8%,53
,,,No value,-,-,10 or fewer
,,,Total,-,41.9%,191
,,Kentucky,Less than 1,-,47.1%,138
,,,≥ 1 and < 5,-,49.2%,242
,,,≥ 5 and < 18,-,38%,250
,,,≥ 18 and < 50,-,37.2%,341
,,,≥ 50 and < 65,-,44.2%,226
,,,65 or more,-,54.3%,433
,,,No value,-,-,10 or fewer
,,,Total,0.92%,45.5%,1630
,,Illinois,Less than 1,5.6%,76.7%,266
,,,≥ 1 and < 5,2.5%,66.1%,628
,,,≥ 5 and < 18,-,55.4%,915
,,,≥ 18 and < 50,-,51.8%,1064
,,,≥ 50 and < 65,-,64.2%,491
,,,65 or more,1.1%,57%,990
,,,No value,-,-,10 or fewer
,,,Total,1.2%,58.7%,4354
,,West Virginia,Less than 1,-,83.8%,37
,,,≥ 1 and < 5,-,64.9%,94
,,,≥ 5 and < 18,-,64.8%,105
,,,≥ 18 and < 50,-,66.7%,204
,,,≥ 50 and < 65,-,59.2%,120
,,,65 or more,-,68.4%,285
,,,No value,-,-,10 or fewer
,,,Total,-,66.5%,845
,,Iowa,Less than 1,-,61.4%,101
,,,≥ 1 and < 5,-,60.8%,171
,,,≥ 5 and < 18,-,48.9%,137
,,,≥ 18 and < 50,-,56.2%,203
,,,≥ 50 and < 65,-,65.6%,93
,,,65 or more,-,63.5%,203
,,,No value,-,-,10 or fewer
,,,Total,2.2%,59.1%,908
,,Wisconsin,Less than 1,-,45.9%,170
,,,≥ 1 and < 5,-,43.7%,286
,,,≥ 5 and < 18,-,36.5%,411
,,,≥ 18 and < 50,-,46.8%,521
,,,≥ 50 and < 65,-,56.5%,214
,,,65 or more,-,66.3%,389
,,,No value,-,-,10 or fewer
,,,Total,0.804%,49%,1991
,,South Dakota,Less than 1,-,-,17
,,,≥ 1 and < 5,-,53.6%,28
,,,≥ 5 and < 18,-,55.2%,29
,,,≥ 18 and < 50,-,54.9%,51
,,,≥ 50 and < 65,-,68.4%,19
,,,65 or more,-,70.9%,55
,,,No value,-,-,10 or fewer
,,,Total,-,60.3%,199
,,Virgin Islands,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,Colorado,Less than 1,4%,36.3%,278
,,,≥ 1 and < 5,-,29.9%,579
,,,≥ 5 and < 18,-,25.4%,689
,,,≥ 18 and < 50,-,36.1%,670
,,,≥ 50 and < 65,-,58.1%,215
,,,65 or more,-,63.6%,341
,,,No value,-,-,10 or fewer
,,,Total,1.2%,37.3%,2772
,,North Dakota,Less than 1,-,84.2%,19
,,,≥ 1 and < 5,-,67.6%,34
,,,≥ 5 and < 18,-,59.6%,47
,,,≥ 18 and < 50,-,40.5%,84
,,,≥ 50 and < 65,-,38.1%,42
,,,65 or more,-,59%,78
,,,No value,-,-,10 or fewer
,,,Total,-,53.6%,304
,,Minnesota,Less than 1,-,59.7%,119
,,,≥ 1 and < 5,-,59.3%,248
,,,≥ 5 and < 18,-,47.2%,407
,,,≥ 18 and < 50,-,54.5%,572
,,,≥ 50 and < 65,-,53.1%,277
,,,65 or more,3%,62.6%,401
,,,No value,-,-,10 or fewer
,,,Total,1.6%,55.3%,2024
,,Pennsylvania,Less than 1,-,59.7%,211
,,,≥ 1 and < 5,-,59.8%,503
,,,≥ 5 and < 18,-,49.6%,750
,,,≥ 18 and < 50,-,51.6%,1410
,,,≥ 50 and < 65,-,58.4%,623
,,,65 or more,0.991%,64.7%,1312
,,,No value,-,-,10 or fewer
,,,Total,0.582%,57%,4809
,,Oklahoma,Less than 1,-,50%,114
,,,≥ 1 and < 5,-,44.3%,210
,,,≥ 5 and < 18,-,24.4%,283
,,,≥ 18 and < 50,-,20.9%,335
,,,≥ 50 and < 65,-,37%,146
,,,65 or more,-,48.7%,265
,,,No value,-,-,10 or fewer
,,,Total,-,34.9%,1353
,,Nevada,Less than 1,-,35.1%,37
,,,≥ 1 and < 5,-,29.2%,72
,,,≥ 5 and < 18,-,32.9%,82
,,,≥ 18 and < 50,-,52%,123
,,,≥ 50 and < 65,-,61.7%,47
,,,65 or more,-,58.9%,90
,,,No value,-,-,10 or fewer
,,,Total,-,45.9%,451
,,Maryland,Less than 1,-,68.1%,69
,,,≥ 1 and < 5,-,64.9%,185
,,,≥ 5 and < 18,-,48.8%,217
,,,≥ 18 and < 50,-,40.9%,389
,,,≥ 50 and < 65,-,49.5%,192
,,,65 or more,-,55.2%,366
,,,No value,-,-,10 or fewer
,,,Total,-,51.4%,1418
,,Nebraska,Less than 1,-,61%,41
,,,≥ 1 and < 5,-,51.4%,72
,,,≥ 5 and < 18,-,42.5%,87
,,,≥ 18 and < 50,-,47.8%,138
,,,≥ 50 and < 65,-,59.2%,71
,,,65 or more,-,59.1%,154
,,,No value,-,-,10 or fewer
,,,Total,2.5%,52.9%,563
,,Idaho,Less than 1,-,45.9%,37
,,,≥ 1 and < 5,-,50.5%,93
,,,≥ 5 and < 18,-,38.1%,97
,,,≥ 18 and < 50,-,21.1%,180
,,,≥ 50 and < 65,-,45.3%,64
,,,65 or more,-,48.5%,134
,,,No value,-,-,10 or fewer
,,,Total,-,38.5%,605
,,Connecticut,Less than 1,-,43.2%,95
,,,≥ 1 and < 5,-,40.6%,217
,,,≥ 5 and < 18,-,34.4%,282
,,,≥ 18 and < 50,-,48.6%,574
,,,≥ 50 and < 65,-,69.5%,239
,,,65 or more,-,70.8%,520
,,,No value,-,-,10 or fewer
,,,Total,0.623%,53.9%,1927
,,Alaska,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,-,10 or fewer
,,,No value,-,-,10 or fewer
,,,Total,-,-,10 or fewer
,,New York,Less than 1,-,53.2%,154
,,,≥ 1 and < 5,-,48.2%,394
,,,≥ 5 and < 18,-,43.2%,583
,,,≥ 18 and < 50,-,47.6%,1291
,,,≥ 50 and < 65,-,60.1%,592
,,,65 or more,1.2%,65.6%,1217
,,,No value,-,-,10 or fewer
,,,Total,0.638%,54.2%,4231
,,Vermont,Less than 1,-,-,15
,,,≥ 1 and < 5,-,-,16
,,,≥ 5 and < 18,-,42.9%,28
,,,≥ 18 and < 50,-,54.1%,37
,,,≥ 50 and < 65,-,-,23
,,,65 or more,-,60.7%,56
,,,No value,-,-,10 or fewer
,,,Total,-,49.7%,175
,,Florida,Less than 1,-,58.7%,554
,,,≥ 1 and < 5,1.4%,49.5%,1410
,,,≥ 5 and < 18,-,44.5%,2487
,,,≥ 18 and < 50,0.423%,49%,2836
,,,≥ 50 and < 65,-,56%,1000
,,,65 or more,0.691%,60%,2025
,,,No value,-,-,10 or fewer
,,,Total,0.611%,51.3%,10312
,,Louisiana,Less than 1,-,78.4%,102
,,,≥ 1 and < 5,-,55.9%,290
,,,≥ 5 and < 18,-,23.7%,338
,,,≥ 18 and < 50,-,16.8%,649
,,,≥ 50 and < 65,-,32%,250
,,,65 or more,-,44.1%,358
,,,No value,-,-,10 or fewer
,,,Total,0.654%,33.7%,1987
,,Rhode Island,Less than 1,-,-,10 or fewer
,,,≥ 1 and < 5,-,-,10 or fewer
,,,≥ 5 and < 18,-,-,10 or fewer
,,,≥ 18 and < 50,-,-,10 or fewer
,,,≥ 50 and < 65,-,-,10 or fewer
,,,65 or more,-,57.1%,21
,,,No value,-,-,10 or fewer
,,,Total,-,48.8%,41
